date,numDate,state,fips,Cases_tau,Deaths_tau,TotalTests_tau,meanpositiveCumul,PositivePct_tau,TestsPer1000_tau
2020-10-04,278,SD,46,332.464285714286,2.67857142857143,2997.5,19160.5,11.0913856785416,3.3883112023955
2020-10-04,278,TN,47,1324.42857142857,25.4285714285714,22686.2857142857,182638.785714286,5.83801415581471,3.32196627502619
2020-10-04,278,TX,48,4556.57142857143,91.1785714285714,38307.6785714286,700142.035714286,11.8946686369294,1.3211420812297
2020-10-04,278,UT,49,819.928571428572,2,8468.64285714286,64405.9642857143,9.68193588110762,2.64153268918147
2020-10-04,278,VA,51,890.857142857143,21.25,16050.1071428571,140201.214285714,5.55047474093408,1.88039030114714
2020-10-04,278,VI,78,5.21428571428571,0.107142857142857,139.785714285714,1238.21428571429,3.73019928461932,
2020-10-04,278,VT,50,5.07142857142857,0,3417.21428571429,1670.5,0.148408269057921,5.47640148418367
2020-10-04,278,WA,53,458.892857142857,6.75,13302.8214285714,85329.75,3.44959044670975,1.74694791227814
2020-10-04,278,WI,55,1913.39285714286,7.57142857142857,22299.1785714286,109418.321428571,8.58055309532542,3.82987227874607
2020-10-04,278,WV,54,186.285714285714,4,4799.42857142857,14045.2857142857,3.88141445410168,2.67803286863665
2020-10-04,278,WY,56,88.2857142857143,0.392857142857143,2076.75,5040.64285714286,4.25114791311974,3.58828113256122
2020-10-05,279,AK,2,101.178571428571,0.571428571428571,3241.17857142857,7030.64285714286,3.12165989003118,4.43059356762547
2020-10-05,279,AL,1,955,10.1071428571429,6822.03571428572,146301.035714286,13.9987540375987,1.39134781051209
2020-10-05,279,AR,5,755.357142857143,19.25,10972.6428571429,76826.1428571429,6.88400372354622,3.63596935292778
2020-10-05,279,AS,60,0,0,3.64285714285714,0,0,
2020-10-05,279,AZ,4,539.5,17.4285714285714,15020.4285714286,213713.535714286,3.59177501117526,2.06360936569296
2020-10-05,279,CA,6,3269.60714285714,86.5357142857143,112263.892857143,780933.642857143,2.91242986470971,2.84124466641988
2020-10-05,279,CO,8,501.785714285714,3.42857142857143,13380.5714285714,65449.6071428572,3.7501067646054,2.32352575783495
2020-10-05,279,CT,9,205.535714285714,1.75,18979.6428571429,55945.7857142857,1.08292719643227,5.3234544251677
2020-10-05,279,DC,11,44,0.714285714285714,3137.60714285714,14873.3214285714,1.40234254948607,4.44578333494931
2020-10-05,279,DE,10,111.214285714286,1.28571428571429,2941.92857142857,19665.0357142857,3.78031903270449,3.02119257995631
2020-10-05,279,FL,12,2434.96428571429,102.25,54177.8928571429,677583.321428572,4.49438720722277,2.52251402729919
2020-10-05,279,GA,13,1425.25,41,19425.5714285714,305873.964285714,7.33697850403371,1.82959381278974
2020-10-05,279,GU,66,38.6428571428572,1.32142857142857,415.142857142857,2141.85714285714,9.30832759807295,
2020-10-05,279,HI,15,112,2.53571428571429,4461.92857142857,11536.1071428571,2.51012534618278,3.15136436869192
2020-10-05,279,IA,19,742,7.89285714285714,4720.28571428572,78908.1071428572,15.7193874462805,1.49609540019262
2020-10-05,279,ID,16,367.75,3.46428571428571,1873.71428571429,38111.2857142857,19.626791704788,1.04848692449032
2020-10-05,279,IL,17,1901.57142857143,23.4285714285714,52771.75,278585.678571429,3.60338898856193,4.1644961683092
2020-10-05,279,IN,18,913.642857142857,11.1785714285714,20469.0357142857,112761.642857143,4.46353638684215,3.04045898006077
2020-10-05,279,KS,20,564.071428571429,7.89285714285714,3729.28571428571,54050.9642857143,15.1254548936985,1.28008368280443
2020-10-05,279,KY,21,717.642857142857,7.78571428571429,21059.0357142857,62703.4285714286,3.40776694089575,4.71364751052409
2020-10-05,279,LA,22,566.571428571429,17.1785714285714,15242.5357142857,161242.392857143,3.717041830779,3.27881504628635
2020-10-05,279,MA,25,452.535714285714,14.1785714285714,58674.8928571429,128429.785714286,0.771259549442235,8.51285706471841
2020-10-05,279,MD,24,532.428571428572,5.60714285714286,23149.6785714286,120274.142857143,2.29993936972281,3.82912733909644
2020-10-05,279,ME,23,30.1428571428571,0.285714285714286,5850.42857142857,5021.32142857143,0.51522476985813,4.3523109237446
2020-10-05,279,MI,26,868.678571428572,11.75,30686.4285714286,126818.285714286,2.83082330485789,3.07268128215199
2020-10-05,279,MN,27,841.928571428572,8,20006,91392.1785714286,4.20838034303995,3.54739458177413
2020-10-05,279,MO,29,1395.64285714286,18.3928571428571,19694.3928571429,114355.642857143,7.08649851389899,3.20890002410503
2020-10-05,279,MP,69,0.607142857142857,0,59,62.3214285714286,1.02905569007264,
2020-10-05,279,MS,28,484.75,15.2857142857143,7403.82142857143,93783.8571428571,6.54729459207842,2.48771866884737
2020-10-05,279,MT,30,233.25,2.57142857142857,3673.21428571429,10955.8571428571,6.35002430724356,3.43683560637877
2020-10-05,279,NC,37,1494.10714285714,26.4285714285714,26345,197227.5,5.67131198655207,2.51189826473548
2020-10-05,279,ND,38,358.5,4.28571428571429,5439.32142857143,18548.3928571429,6.5908956605669,7.13763634529924
2020-10-05,279,NE,31,425.75,3.46428571428571,5585.53571428572,41527.9642857143,7.62236644394002,2.88746516468383
2020-10-05,279,NH,33,43,0.392857142857143,3993.14285714286,7940.28571428572,1.07684602175157,2.93675851496594
2020-10-05,279,NJ,34,578.392857142857,5.28571428571429,25192.9285714286,205495.535714286,2.29585399531048,2.83634200252737
2020-10-05,279,NM,35,160.285714285714,3.10714285714286,5691.03571428571,27999.6071428571,2.81645946946639,2.71411532093734
2020-10-05,279,NV,32,373.928571428571,8.21428571428571,6365.92857142857,76471.6071428572,5.87390460374987,2.06675524597734
2020-10-05,279,NY,36,910.5,5.92857142857143,87211.25,442457.321428571,1.0440166836274,4.48304811648623
2020-10-05,279,OH,39,1022.42857142857,23.3928571428571,32543.8928571429,145345.464285714,3.1416910568035,2.78412305970031
2020-10-05,279,OK,40,991.5,7.21428571428571,11598.2142857143,78267.8214285714,8.54872979214781,2.93108397451341
2020-10-05,279,OR,41,240.214285714286,3.25,7794.89285714286,31032.1071428571,3.08168810164164,1.84812207521305
2020-10-05,279,PA,42,869.428571428571,15.9642857142857,26714.3571428571,151175.5,3.25453675257553,2.08673489274652
2020-10-05,279,PR,72,310.892857142857,7.78571428571429,310.892857142857,20461.3928571429,100,
2020-10-05,279,RI,44,101.678571428571,2.21428571428571,8540.39285714286,23899.7857142857,1.19056082231078,8.06183431062958
2020-10-05,279,SC,45,948.285714285714,19.6071428571429,13549.8571428571,139438,6.99849234045694,2.63169737974514
2020-10-05,279,SD,46,332.071428571429,2.67857142857143,3019.07142857143,19492.5714285714,10.9991246125819,3.41269509333136
2020-10-05,279,TN,47,1378.21428571429,26,23778.75,184017,5.79599131877952,3.48193646845138
2020-10-05,279,TX,48,4604.75,90.75,38544.3214285714,704746.785714286,11.9466365714423,1.32930333893188
2020-10-05,279,UT,49,846.071428571429,2.10714285714286,8600.82142857143,65252.0357142857,9.8371002769669,2.68276172943358
2020-10-05,279,VA,51,892.357142857143,21.1428571428571,16555.1785714286,141093.571428571,5.39019944126244,1.93956320306106
2020-10-05,279,VI,78,4.71428571428571,0.107142857142857,144.892857142857,1242.92857142857,3.25363569139758,
2020-10-05,279,VT,50,6.10714285714286,0,3382.17857142857,1676.60714285714,0.180568315012513,5.4202535163738
2020-10-05,279,WA,53,462.428571428572,6.75,13315.9285714286,85792.1785714286,3.47274746141839,1.7486691633656
2020-10-05,279,WI,55,1954.53571428571,7.71428571428571,22650.4642857143,111372.857142857,8.62911986982291,3.89020541679206
2020-10-05,279,WV,54,184.535714285714,4.07142857142857,4909.14285714286,14229.8214285714,3.75902106856012,2.7392523365231
2020-10-05,279,WY,56,92.75,0.392857142857143,2269.85714285714,5133.39285714286,4.0861602366417,3.92193839379974
2020-10-06,280,AK,2,105.25,0.571428571428571,3132.78571428571,7135.89285714286,3.35962972251989,4.28242379386875
2020-10-06,280,AL,1,959.678571428571,10.8214285714286,6863.53571428572,147260.714285714,13.9822769397281,1.39981169674114
2020-10-06,280,AR,5,761.214285714286,18.9285714285714,10881.3214285714,77587.3571428572,6.99560518188114,3.60570846502007
2020-10-06,280,AS,60,0,0,1.60714285714286,0,0,
2020-10-06,280,AZ,4,567.464285714286,17.5714285714286,15706.6785714286,214281,3.61288532857952,2.15789109144216
2020-10-06,280,CA,6,3233.92857142857,86.3928571428571,112945.464285714,784167.571428572,2.86326555199048,2.85849430151562
2020-10-06,280,CO,8,518.464285714286,3.85714285714286,13762.6071428571,65968.0714285714,3.76719527290562,2.38986596066518
2020-10-06,280,CT,9,194.964285714286,1.67857142857143,19869.5,56140.75,0.981223914614287,5.57304362874574
2020-10-06,280,DC,11,46.0714285714286,0.714285714285714,3336.82142857143,14919.3928571429,1.38069805524933,4.7280568992254
2020-10-06,280,DE,10,112.785714285714,1.32142857142857,2981.14285714286,19777.8214285714,3.78330458117692,3.06146341119908
2020-10-06,280,FL,12,2449.39285714286,102.785714285714,54415.7142857143,680032.714285714,4.5012601401906,2.53358695498107
2020-10-06,280,GA,13,1403.57142857143,41.3928571428572,19034.5,307277.535714286,7.37382872453402,1.79276082341261
2020-10-06,280,GU,66,39.3214285714286,1.28571428571429,414.285714285714,2181.17857142857,9.49137931034483,
2020-10-06,280,HI,15,110.071428571429,2.53571428571429,4411.60714285714,11646.1785714286,2.49504148957701,3.11582342390918
2020-10-06,280,IA,19,742.678571428572,7.85714285714286,4709.5,79650.7857142857,15.7697966117119,1.49267686612341
2020-10-06,280,ID,16,381.464285714286,3.64285714285714,1900.10714285714,38492.75,20.0759355675432,1.06325575334817
2020-10-06,280,IL,17,1909.60714285714,24.2857142857143,53419.9642857143,280495.285714286,3.57470688794117,4.21565016470121
2020-10-06,280,IN,18,934.5,11.8214285714286,21390.2857142857,113696.142857143,4.36880559933748,3.17730093365734
2020-10-06,280,KS,20,564.071428571429,7.89285714285714,3729.28571428571,54615.0357142857,15.1254548936985,1.28008368280443
2020-10-06,280,KY,21,745.535714285714,7.89285714285714,21444.2142857143,63448.9642857143,3.47662872769545,4.79986209503567
2020-10-06,280,LA,22,576.428571428571,16.9285714285714,15550.9285714286,161818.821428571,3.70671480343388,3.34515329597925
2020-10-06,280,MA,25,464.107142857143,14.1785714285714,59215.8571428571,128893.892857143,0.78375483400923,8.59134296247055
2020-10-06,280,MD,24,534.464285714286,5.71428571428571,23320.8571428571,120808.607142857,2.29178662876885,3.85744153558527
2020-10-06,280,ME,23,30.4285714285714,0.285714285714286,5845.14285714286,5051.75,0.520578746700557,4.34837872087354
2020-10-06,280,MI,26,892,12.5,30986.2142857143,127710.285714286,2.8786995138391,3.10269930626966
2020-10-06,280,MN,27,861.857142857143,8.07142857142857,20222.5714285714,92254.0357142857,4.26185733056415,3.58579627687967
2020-10-06,280,MO,29,1409.64285714286,19.25,19975.8928571429,115765.285714286,7.05672015375676,3.25476614261591
2020-10-06,280,MP,69,0.571428571428571,0,58.9642857142857,62.8928571428572,0.969109630526953,
2020-10-06,280,MS,28,475.857142857143,15.2857142857143,7103.46428571429,94259.7142857143,6.6989446799097,2.38679726240665
2020-10-06,280,MT,30,248.785714285714,2.60714285714286,3712.14285714286,11204.6428571429,6.70194342890129,3.47325904644637
2020-10-06,280,NC,37,1522.25,27.1785714285714,26435.8571428571,198749.75,5.7582774478387,2.52056115710526
2020-10-06,280,ND,38,373.785714285714,4.42857142857143,5595.14285714286,18922.1785714286,6.68053924322116,7.34210977209578
2020-10-06,280,NE,31,438.714285714286,3.53571428571429,5836.75,41966.6785714286,7.51641385555807,3.01733140061456
2020-10-06,280,NH,33,44.1785714285714,0.464285714285714,4043.28571428571,7984.46428571429,1.09264035614599,2.97363609935178
2020-10-06,280,NJ,34,593.107142857143,5.42857142857143,24638.3214285714,206088.642857143,2.40725466861292,2.77390164233949
2020-10-06,280,NM,35,170.214285714286,3.10714285714286,5759.32142857143,28169.8214285714,2.95545730213753,2.74668150267448
2020-10-06,280,NV,32,386.142857142857,8.42857142857143,6546.46428571429,76857.75,5.89849482545104,2.12536776894232
2020-10-06,280,NY,36,940.357142857143,6.03571428571429,88587.4285714286,443397.678571429,1.06150179322445,4.55378984708396
2020-10-06,280,OH,39,1046.67857142857,23.1785714285714,32901.7857142857,146392.142857143,3.18122116689281,2.81474071693165
2020-10-06,280,OK,40,1010.46428571429,7.57142857142857,12675.7857142857,79278.2857142857,7.97161066375147,3.20340627067667
2020-10-06,280,OR,41,244.964285714286,3.21428571428571,7822.64285714286,31277.0714285714,3.1314773048933,1.85470143281643
2020-10-06,280,PA,42,888.714285714286,16.1785714285714,27165.75,152064.214285714,3.27145131540372,2.1219944807014
2020-10-06,280,PR,72,315.964285714286,7.64285714285714,315.964285714286,20777.3571428571,100,
2020-10-06,280,RI,44,107.285714285714,2.35714285714286,8764.35714285714,24007.0714285714,1.22411390290218,8.27324881967256
2020-10-06,280,SC,45,966.5,19.9642857142857,13892.3214285714,140404.5,6.95708060722136,2.69821190856036
2020-10-06,280,SD,46,338.321428571429,2.67857142857143,3050.39285714286,19830.8928571429,11.091077261711,3.44810018000479
2020-10-06,280,TN,47,1415.03571428571,25.8928571428571,24462.4642857143,185432.035714286,5.78451826340355,3.58205315689925
2020-10-06,280,TX,48,4701.57142857143,91.3571428571429,40577.3928571429,709448.357142857,11.5866769585809,1.39941920913329
2020-10-06,280,UT,49,860,2.28571428571429,8862.75,66112.0357142857,9.7035344560097,2.76446229177051
2020-10-06,280,VA,51,884.821428571429,21.6071428571429,16790,141978.392857143,5.26993108142602,1.96707429272901
2020-10-06,280,VI,78,4.67857142857143,0.0714285714285714,144.035714285714,1247.60714285714,3.24820233077114,
2020-10-06,280,VT,50,6.17857142857143,0,3378.21428571429,1682.78571428571,0.182894597737604,5.41390038240143
2020-10-06,280,WA,53,465.607142857143,7.32142857142857,13869.7857142857,86257.7857142857,3.35698872678021,1.82140257444008
2020-10-06,280,WI,55,2001.89285714286,8.35714285714286,23078.4642857143,113374.75,8.67428972898358,3.96371419336214
2020-10-06,280,WV,54,188.392857142857,4.07142857142857,4976.32142857143,14418.2142857143,3.78578554152881,2.77673730367622
2020-10-06,280,WY,56,95.25,0.392857142857143,2401.53571428571,5228.64285714286,3.96621209642639,4.14945722534892
2020-10-07,281,AK,2,107.25,0.607142857142857,3504.89285714286,7243.14285714286,3.06000794807259,4.79108306002072
2020-10-07,281,AL,1,964.321428571429,11.2857142857143,6937.71428571429,148225.035714286,13.8996993657854,1.41494034708343
2020-10-07,281,AR,5,772.321428571429,19.7857142857143,11234.3571428571,78359.6785714286,6.87463838607333,3.72269277357216
2020-10-07,281,AS,60,0,0,1.60714285714286,0,0,
2020-10-07,281,AZ,4,571.321428571429,17.2142857142857,15904.0357142857,214852.321428571,3.59230473846486,2.18500536760609
2020-10-07,281,CA,6,3274.92857142857,85.25,114746.75,787442.5,2.85404908760254,2.9040823645888
2020-10-07,281,CO,8,535.785714285714,3.85714285714286,14215.1785714286,66503.8571428572,3.76910998052886,2.4684546350846
2020-10-07,281,CT,9,196.178571428571,1.71428571428571,20097.1071428571,56336.9285714286,0.976153284321304,5.6368834101875
2020-10-07,281,DC,11,46.7857142857143,0.607142857142857,3392.71428571429,14966.1785714286,1.37900543180766,4.80725340838497
2020-10-07,281,DE,10,115.785714285714,1.42857142857143,3000.32142857143,19893.6071428571,3.85911033341666,3.08115870844622
2020-10-07,281,FL,12,2468.60714285714,100.535714285714,55199.6428571429,682501.321428572,4.47214332390867,2.57008654390092
2020-10-07,281,GA,13,1387.67857142857,40.3928571428571,18943.1428571429,308665.214285714,7.32549282816247,1.78415636799465
2020-10-07,281,GU,66,39.6428571428572,1.28571428571429,406.892857142857,2220.82142857143,9.74282454138506,
2020-10-07,281,HI,15,106,2.57142857142857,4486.60714285714,11752.1785714286,2.36258706467662,3.16879431393314
2020-10-07,281,IA,19,763.607142857143,7.89285714285714,4802.92857142857,80414.3928571429,15.8987819931292,1.52228906852418
2020-10-07,281,ID,16,396.464285714286,3.67857142857143,1921.35714285714,38889.2142857143,20.6345960816387,1.0751467589915
2020-10-07,281,IL,17,1955.78571428571,24.7857142857143,53805.3571428572,282451.071428571,3.63492748332282,4.24606354073792
2020-10-07,281,IN,18,955.071428571429,11.7857142857143,21503.3928571429,114651.214285714,4.44149179116252,3.19410180464166
2020-10-07,281,KS,20,590.785714285714,8.14285714285714,3856.57142857143,55205.8214285714,15.3189361386872,1.32377472135562
2020-10-07,281,KY,21,807.5,7.5,21729.25,64256.4642857143,3.71618900790409,4.86366168696769
2020-10-07,281,LA,22,597.678571428572,16.5714285714286,15284.0357142857,162416.5,3.91047615041839,3.28774209274184
2020-10-07,281,MA,25,476.75,14.6785714285714,59983.7857142857,129370.642857143,0.794798118062857,8.70275801320445
2020-10-07,281,MD,24,538.892857142857,5.60714285714286,23707.3928571429,121347.5,2.27310046444222,3.92137738966384
2020-10-07,281,ME,23,31.0714285714286,0.285714285714286,5832.42857142857,5082.82142857143,0.532735689617165,4.33892017883234
2020-10-07,281,MI,26,901.035714285714,10.0714285714286,31398.5,128611.321428571,2.86967757786428,3.14398213572098
2020-10-07,281,MN,27,885.107142857143,8.32142857142857,20525.2857142857,93139.1428571429,4.31227684319689,3.6394725248537
2020-10-07,281,MO,29,1399.14285714286,20.1071428571429,19946.5714285714,117164.428571429,7.01445289559251,3.24998866440004
2020-10-07,281,MP,69,0.571428571428571,0,58.9642857142857,63.4642857142857,0.969109630526953,
2020-10-07,281,MS,28,515.571428571429,15.2857142857143,7044.92857142857,94775.2857142857,7.31833436413225,2.36712898830958
2020-10-07,281,MT,30,271.25,2.53571428571429,3750.92857142857,11475.8928571429,7.23154266562565,3.50954882251372
2020-10-07,281,NC,37,1551.32142857143,26.25,26659.6785714286,200301.071428571,5.81898024169727,2.5419017021058
2020-10-07,281,ND,38,382.857142857143,5.28571428571429,5709.96428571429,19305.0357142857,6.70507070972423,7.49278180215558
2020-10-07,281,NE,31,438.571428571429,3.60714285714286,5831.92857142857,42405.25,7.52017832865874,3.01483894371227
2020-10-07,281,NH,33,45.8214285714286,0.535714285714286,4297.64285714286,8030.28571428571,1.06619907922948,3.16070316202697
2020-10-07,281,NJ,34,601.285714285714,5.32142857142857,24737.0357142857,206689.928571429,2.43071045872513,2.78501537506918
2020-10-07,281,NM,35,182.285714285714,2.96428571428571,5793.5,28352.1071428571,3.14638326203011,2.76298162606488
2020-10-07,281,NV,32,396.035714285714,8,6550.35714285714,77253.7857142857,6.04601712011341,2.12663161958587
2020-10-07,281,NY,36,968.357142857143,6.25,90195.1428571429,444366.035714286,1.07362449039068,4.63643354844611
2020-10-07,281,OH,39,1062.78571428571,23.0714285714286,33226.8571428571,147454.928571429,3.19857430305949,2.84255050798241
2020-10-07,281,OK,40,1015.10714285714,7.57142857142857,12038.8214285714,80293.3928571429,8.43194783542528,3.04243357572533
2020-10-07,281,OR,41,249.464285714286,3.39285714285714,7938,31526.5357142857,3.14265918007415,1.88205191551773
2020-10-07,281,PA,42,902.214285714286,16.6785714285714,27896.7857142857,152966.428571429,3.23411555350719,2.17909777256376
2020-10-07,281,PR,72,316.75,7.32142857142857,316.75,21094.1071428571,100,
2020-10-07,281,RI,44,110.714285714286,2.28571428571429,8577.32142857143,24117.7857142857,1.29077925592822,8.09669359979406
2020-10-07,281,SC,45,981.857142857143,20,14045.6071428571,141386.357142857,6.99049270615876,2.72798355916781
2020-10-07,281,SD,46,369.107142857143,3.03571428571429,3107.89285714286,20200,11.876443617058,3.51309697538018
2020-10-07,281,TN,47,1459.57142857143,25.3928571428571,24662.5,186891.607142857,5.91818115994497,3.61134450520663
2020-10-07,281,TX,48,4705.89285714286,90.6428571428571,41522.25,714154.25,11.3334245064823,1.43200511824421
2020-10-07,281,UT,49,884.75,2.46428571428571,9147.57142857143,66996.7857142857,9.67196601752221,2.85330357683146
2020-10-07,281,VA,51,871.5,21.6428571428571,17003.9285714286,142849.892857143,5.1252861733633,1.99213762765083
2020-10-07,281,VI,78,4.64285714285714,0.0714285714285714,148.214285714286,1252.25,3.13253012048193,
2020-10-07,281,VT,50,6.25,0,3375.35714285714,1689.03571428571,0.185165590942757,5.40932154710603
2020-10-07,281,WA,53,490.142857142857,6.67857142857143,13470.1428571429,86747.9285714286,3.63873540422734,1.76892083147365
2020-10-07,281,WI,55,2057.25,8.39285714285714,23707.25,115432,8.67772516846113,4.07170781154411
2020-10-07,281,WV,54,190.392857142857,4.10714285714286,5060.07142857143,14608.6071428571,3.76265157182987,2.82346896129136
2020-10-07,281,WY,56,98.1428571428571,0.392857142857143,2476.10714285714,5326.78571428572,3.96359492867548,4.27830434232063
2020-10-08,282,AK,2,107.964285714286,0.642857142857143,3503.35714285714,7351.10714285714,3.0817379248476,4.78898378480769
2020-10-08,282,AL,1,943.214285714286,12,6831.07142857143,149168.25,13.8077063836462,1.39319063599914
2020-10-08,282,AR,5,797.928571428572,20.1071428571429,11262.3928571429,79157.6071428572,7.08489378367322,3.73198287799435
2020-10-08,282,AS,60,0,0,1.60714285714286,0,0,
2020-10-08,282,AZ,4,585.678571428571,16.7857142857143,16071.6785714286,215438,3.64416553520279,2.20803729165848
2020-10-08,282,CA,6,3283.39285714286,85.1071428571429,115486.857142857,790725.892857143,2.84308789621082,2.92281345807491
2020-10-08,282,CO,8,557.142857142857,4.14285714285714,14607.1071428571,67061,3.8141902547439,2.5365127248162
2020-10-08,282,CT,9,201.964285714286,1.75,20231.5,56538.8928571429,0.998266493904484,5.67457823171038
2020-10-08,282,DC,11,48.3214285714286,0.642857142857143,3486.71428571429,15014.5,1.38587290531405,4.94044523720797
2020-10-08,282,DE,10,114.857142857143,1.35714285714286,3021.71428571429,20008.4642857143,3.80105900151286,3.10312795062693
2020-10-08,282,FL,12,2493.92857142857,99,56113,684995.25,4.44447556079442,2.61261230640826
2020-10-08,282,GA,13,1367.28571428571,38.9285714285714,19304.5357142857,310032.5,7.08271742207142,1.8181940866711
2020-10-08,282,GU,66,38.8571428571429,1.32142857142857,409.035714285714,2259.67857142857,9.49969440321313,
2020-10-08,282,HI,15,106.357142857143,2.57142857142857,4518.07142857143,11858.5357142857,2.35403854362639,3.19101686350986
2020-10-08,282,IA,19,776.428571428571,7.64285714285714,4827.42857142857,81190.8214285714,16.0836884469697,1.53005434789991
2020-10-08,282,ID,16,408.678571428572,3.35714285714286,1956.64285714286,39297.8928571429,20.8867228854087,1.09489182382446
2020-10-08,282,IL,17,1995.28571428571,24.9285714285714,54644.9642857143,284446.357142857,3.65136246380042,4.31232135347511
2020-10-08,282,IN,18,979.785714285714,11.8571428571429,21563.1428571429,115631,4.54379828013409,3.20297703582472
2020-10-08,282,KS,20,590.785714285714,8.14285714285714,3856.57142857143,55796.6071428572,15.3189361386872,1.32377472135562
2020-10-08,282,KY,21,810.107142857143,7.10714285714286,22203.4285714286,65066.5714285714,3.64856778875849,4.96979715646794
2020-10-08,282,LA,22,599.821428571429,16,15346.2857142857,163016.321428571,3.9085772266905,3.30113266242508
2020-10-08,282,MA,25,478.214285714286,14.25,60320.2142857143,129848.857142857,0.792792750120488,8.7515688111727
2020-10-08,282,MD,24,548.107142857143,5.53571428571429,24081.3928571429,121895.607142857,2.27606079975796,3.98323974427076
2020-10-08,282,ME,23,31.3928571428571,0.285714285714286,5925.89285714286,5114.21428571429,0.52975742052132,4.40845109041048
2020-10-08,282,MI,26,915.964285714286,10.6785714285714,31716.8214285714,129527.285714286,2.88794477018166,3.17585617062219
2020-10-08,282,MN,27,916.892857142857,8,20615.4642857143,94056.0357142857,4.44759741733408,3.65546267659207
2020-10-08,282,MO,29,1413.03571428571,20.2857142857143,19997.6785714286,118577.464285714,7.06599873199568,3.258315791473
2020-10-08,282,MP,69,0.571428571428571,0,29.3214285714286,64.0357142857143,1.94884287454324,
2020-10-08,282,MS,28,517.75,14.9285714285714,6937,95293.0357142857,7.46360098025083,2.33086448292743
2020-10-08,282,MT,30,286.214285714286,2.64285714285714,3868.28571428571,11762.1071428571,7.39899549449738,3.61935379871752
2020-10-08,282,NC,37,1594.39285714286,26.1428571428571,27298.6785714286,201895.464285714,5.84054958180864,2.60282798759321
2020-10-08,282,ND,38,389.571428571429,5.39285714285714,5724.35714285714,19694.6071428571,6.80550529691419,7.51166852940724
2020-10-08,282,NE,31,445.678571428571,3.07142857142857,6087.14285714286,42850.9285714286,7.32163811311899,3.14677299573971
2020-10-08,282,NH,33,46.6071428571429,0.535714285714286,4291.07142857143,8076.89285714286,1.08614232209738,3.15587020224991
2020-10-08,282,NJ,34,634.214285714286,5.42857142857143,26108.4642857143,207324.142857143,2.42915201282562,2.93941745061908
2020-10-08,282,NM,35,190.25,2.96428571428571,5962.35714285714,28542.3571428571,3.19085213182706,2.84351138927263
2020-10-08,282,NV,32,402.892857142857,7.85714285714286,6566.42857142857,77656.6785714286,6.13564668769716,2.13184935160056
2020-10-08,282,NY,36,1006.89285714286,6.35714285714286,92659.3571428572,445372.928571429,1.08666074122496,4.76310517867948
2020-10-08,282,OH,39,1077.71428571429,22.4642857142857,33733.75,148532.642857143,3.19476573376599,2.88591508328272
2020-10-08,282,OK,40,1030.85714285714,7.46428571428571,12255.7142857143,81324.25,8.41123674087889,3.09724642553971
2020-10-08,282,OR,41,255.821428571429,3.17857142857143,8102.64285714286,31782.3571428571,3.15725909535689,1.92108774376943
2020-10-08,282,PA,42,930.392857142857,17.1071428571429,27794.1428571429,153896.821428571,3.34744216407362,2.17108004522913
2020-10-08,282,PR,72,312.928571428571,7.25,312.928571428571,21407.0357142857,100,
2020-10-08,282,RI,44,116.535714285714,2.14285714285714,9018.67857142857,24234.3214285714,1.29215952606297,8.51331941748712
2020-10-08,282,SC,45,1005.82142857143,19.25,14220.7142857143,142392.178571429,7.07293183987142,2.76199343869446
2020-10-08,282,SD,46,377.75,3.39285714285714,3208.25,20577.75,11.774331800826,3.62653858718444
2020-10-08,282,TN,47,1471.78571428571,25.6071428571429,24721.1071428571,188363.392857143,5.95355906101062,3.61992638390194
2020-10-08,282,TX,48,4713.75,88.6071428571429,42693.3571428572,718868,11.0409448107518,1.47239385976433
2020-10-08,282,UT,49,926,2.53571428571429,9363.89285714286,67922.7857142857,9.88904950245815,2.92077839358559
2020-10-08,282,VA,51,893.214285714286,22.1428571428571,17115.5714285714,143743.107142857,5.21872313432213,2.00521742480702
2020-10-08,282,VI,78,4.46428571428571,0.0714285714285714,136.535714285714,1256.71428571429,3.26968349463772,
2020-10-08,282,VT,50,6.53571428571429,0,3526.14285714286,1695.57142857143,0.185350241056598,5.65096957982089
2020-10-08,282,WA,53,495.821428571429,6.85714285714286,13910.3571428571,87243.75,3.56440473439626,1.82673047971352
2020-10-08,282,WI,55,2117.32142857143,8.35714285714286,23950.1785714286,117549.321428571,8.84052460092006,4.11343066687035
2020-10-08,282,WV,54,189.571428571429,4.03571428571429,5142.64285714286,14798.1785714286,3.68626470547384,2.86954298790381
2020-10-08,282,WY,56,103.321428571429,0.428571428571429,2505.71428571429,5430.10714285714,4.12343215507412,4.32946059709531
2020-10-09,283,AK,2,111.464285714286,0.607142857142857,3517.28571428571,7462.57142857143,3.169042687137,4.80802372278631
2020-10-09,283,AL,1,955.785714285714,11.4285714285714,7076.28571428572,150124.035714286,13.5068841603747,1.44320186048165
2020-10-09,283,AR,5,755.785714285714,19.6428571428571,11262.3928571429,79913.3928571429,6.71070281309161,3.73198287799435
2020-10-09,283,AS,60,0,0,1.60714285714286,0,0,
2020-10-09,283,AZ,4,591.464285714286,16.3571428571429,16291,216029.464285714,3.63061988652806,2.23816917184718
2020-10-09,283,CA,6,3300.53571428571,83.5357142857143,117315.607142857,794026.428571429,2.81338160767186,2.96909660443193
2020-10-09,283,CO,8,575.964285714286,4.21428571428571,15016.75,67636.9642857143,3.83547895326409,2.60764688640007
