"state","date","reported_cases","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95","mean_infectious_individuals","infectious_individuals_lower_CI_95","infectious_individuals_higher_CI_95"
"HI",2020-07-17,23,38.9176813225295,18.5125038576894,73.0869595369667,1,0.256930073235398,0.173036257415958,0.37827113241947,1.0420655214922,0.646153881298345,1.59215404525532,312.313915706934,201.751073676808,487.871976024741
"HI",2020-07-18,20,43.9462328006763,19.8003521189054,86.0723906399076,1,0.266090088371599,0.178993135474147,0.390790780054603,1.16536931227219,0.701953663865345,1.78038986439077,314.361993802612,199.227754713738,501.711739018899
"HI",2020-07-19,27,48.6912192384757,20.2611271949191,100.385974188727,0,0.275015696914342,0.184643567999527,0.405683010464834,1.27306614298022,0.732545816282472,1.98432164164578,317.272962383787,196.605881110165,516.18815473298
"HI",2020-07-20,12,47.317236300797,19.0717561651514,99.8421139494216,0,0.283715433685791,0.190148280490681,0.418878359734779,1.20681513423014,0.714497161365041,1.84179693303665,322.918124536729,192.752609220673,537.037993008487
"IA",2020-03-03,0,75.1831074741639,21.2687832069736,169.636050826474,0,0.0000000000000751831074741639,0.0000000000000212687832069736,0.000000000000169636050826474,3.05289993832223,1.98682720482065,4.35785321688989,0,0,0
"IA",2020-03-04,0,75.1831074741639,21.2687832069736,169.636050826474,0,0.00000140488249566636,0.000000407358301724903,0.00000321586612868003,3.13467538641074,2.03355005529253,4.47901529224029,11.6384037400209,3.29242424711959,26.2597931198795
"IA",2020-03-05,0,75.1831074741639,21.2687832069736,169.636050826474,0,0.0000337171798959926,0.00000977659924139769,0.0000771807870883206,2.83655177624943,1.86193869649555,4.03665767104785,53.9291621309309,15.2561884767886,121.680659334486
"IA",2020-03-06,0,75.1831074741639,21.2687832069736,169.636050826474,0,0.000189659136914958,0.000054993370732862,0.000434141927371803,3.19934705166392,2.07535483886258,4.57210459039522,118.651589532091,33.5657173493137,267.714221301964
"IA",2020-03-07,0,75.1831074741639,21.2687832069736,169.636050826474,0,0.000722109602772508,0.0002093821670866,0.00165295519014153,3.31067074915907,2.13703333121696,4.73898427811487,193.409952739733,54.7143433291316,436.39191934941
"IA",2020-03-08,0,75.1831074741639,21.2687832069736,169.636050826474,0,0.0021340165109172,0.000618777260320128,0.00488490064946496,3.46495656886255,2.22565528895326,4.97573391119378,268.593060213897,75.9831265361052,606.027970175884
"IA",2020-03-09,3,105.792694728399,39.1283588092835,209.453080442614,0,0.00479275663396578,0.00138970284633451,0.0109709272979919,2.83617407468979,1.86148315288703,4.03644329606768,338.218743476917,95.6797527159616,763.12477478578
"IA",2020-03-10,5,132.443485004707,52.7985638534644,250.782002410198,0,0.00932477600773859,0.00270414546388672,0.0213446461436674,2.99634081744453,1.9783482323012,4.21786530875852,404.002076755563,116.344463051696,906.691238568758
"IA",2020-03-11,5,167.271468425943,68.6492872272663,312.502966752001,0,0.0163670310055531,0.00475401117109437,0.0374558658350626,3.19123820835444,2.09450047245756,4.50946030127624,476.821120923203,143.919327705754,1047.66826670267
"IA",2020-03-12,3,192.673197305156,82.9493374266977,355.753192798361,0,0.0264628171633884,0.00771994621188542,0.0604552073079433,3.0779827838647,2.02905938341738,4.33401301546631,565.712287827364,181.858727351309,1205.82953498926
"IA",2020-03-13,1,251.552831213744,110.391616616984,461.279117307092,0,0.0399163967909791,0.0117568743486306,0.0908087852370961,3.33294336704761,2.18829540242018,4.72216640252226,676.368014323456,233.70983168444,1384.54815937852
"IA",2020-03-14,0,258.518156600295,119.757327359541,457.928385117884,0,0.0572133487580999,0.0170608522717055,0.129198214181469,2.82973264629687,1.86793732249609,3.97467510719526,813.402404456942,298.860737619545,1605.8461250693
"IA",2020-03-15,1,343.298892187668,163.382405242685,609.493047092784,0,0.0787936023256979,0.0240090710695858,0.175930311113279,3.09358525634279,2.03650663567124,4.35684981701313,979.65747811572,385.74625650479,1871.62954491464
"IA",2020-03-16,5,418.428930339374,203.338027089243,745.392634242108,0,0.105243345974409,0.0325466404212862,0.23241710002035,3.12567812516763,2.05598154095253,4.41271929925494,1172.74081302631,484.271567969806,2193.53126049276
"IA",2020-03-17,0,394.106483203259,214.738748884814,658.824396124966,0,0.137599018904655,0.0434919864547582,0.299305538658717,2.46188564873114,1.71535172299796,3.42928754711206,1408.77017712297,607.522903172832,2594.99896079018
"IA",2020-03-18,6,374.587635983962,212.989012253411,604.939419336276,0,0.176500469664394,0.0578231121566979,0.375041198005171,1.95840022762762,1.36799936976689,2.733886285621,1682.21243219053,752.693884690352,3031.61072951847
"IA",2020-03-19,15,366.072950092468,214.732918946709,578.674730510394,0,0.22335664693564,0.0762518795371835,0.462968160569186,1.64427614390099,1.13386214562683,2.31956122390957,1955.79759530651,921.951135179383,3485.31707071109
"IA",2020-03-20,1,443.541271365402,257.704755796596,704.154726738057,0,0.279207820972858,0.0991783812015706,0.566861338836028,1.76030740445044,1.22031965958943,2.47378394519393,2200.92372800806,1085.54657995184,3828.91882090062
"IA",2020-03-21,23,485.311756581519,283.838379065748,769.976311429748,0,0.345034918765836,0.128639169408552,0.68554952885746,1.74529652005319,1.21004570330961,2.45274764029898,2418.03168978098,1241.72373334249,4101.5292456167
"IA",2020-03-22,22,432.219149523617,253.082561029491,683.92856297495,0,0.422035133877051,0.165294026151001,0.81684544936767,1.42525315686697,0.964055693742933,2.03831299741014,2633.25416673502,1405.14626511298,4401.93853831069
"IA",2020-03-23,15,491.494509830435,284.58156948291,783.885606685719,0,0.510841476106248,0.208680181443574,0.971477165608772,1.49117671568635,1.01943034696899,2.12469640473876,2844.947613916,1571.58149844452,4668.21718846785
"IA",2020-03-24,19,480.050629774188,310.514988061233,710.111342510558,0,0.611566086498995,0.260829062519636,1.139096540706,1.37017105411085,0.976593970950965,1.84080129450695,3037.2966554433,1730.99059601668,4910.27255489755
"IA",2020-03-25,22,534.250001520628,349.141948202455,793.154534949021,1,0.724222566686631,0.320838111287355,1.31601833531409,1.43458836505806,1.0262780164534,1.91789316506076,3218.25608303396,1870.11980317392,5105.17156251964
"IA",2020-03-26,33,513.560470583091,328.970521771206,763.769130348142,0,0.848483162193532,0.391702446579218,1.50728616942701,1.30713990595566,0.927609444330365,1.76598912277706,3389.18554046856,2005.37615744546,5311.49252851315
"IA",2020-03-27,56,577.763618667632,366.961359832549,864.08965304351,2,0.983533290958536,0.474111455989469,1.70992389289847,1.39510592862163,0.995650504678487,1.87418808509428,3556.69916048878,2147.91341819828,5445.6637098444
"IA",2020-03-28,63,611.958542322843,382.728525100076,930.803303884783,0,1.12929949125158,0.561545185181639,1.93625629146175,1.40776663559011,1.0046284434737,1.89014968205927,3718.88234670065,2306.43153938567,5624.36571220351
"IA",2020-03-29,38,625.094353360827,380.991822508111,972.208447472061,1,1.28408382743702,0.656016575975172,2.16740309965866,1.36898248846168,0.975898125370917,1.83904439544704,3891.92402796863,2475.799675536,5846.95471794581
"IA",2020-03-30,88,701.491107994082,415.878801084866,1105.92463535132,2,1.44752105358483,0.762098478453756,2.41891326386367,1.45965781206641,1.04938883396656,1.94517277958676,4078.39725514311,2639.43548305368,6069.73589160658
"IA",2020-03-31,73,694.154479517586,464.539095846498,1002.82031869271,1,1.61772718234257,0.878833509129639,2.65883824675507,1.3880661167281,1.04289222270281,1.77726825919264,4280.31648041055,2770.3766910716,6351.95711149485
"IA",2020-04-01,50,710.709700681236,465.853795993056,1033.54819108432,2,1.79409487834462,1.00555974575101,2.89991594105947,1.3493014681974,1.00446248821259,1.7325712086918,4502.91397877908,2918.40721110463,6697.81917896197
"IA",2020-04-02,67,777.079994713921,508.733128853403,1141.47640916744,2,1.97536307695315,1.14510502139247,3.14068204535009,1.40170477924467,1.05275265684519,1.79530214914483,4729.64526364413,3090.43618939173,6971.00533060602
"IA",2020-04-03,85,812.384802825138,523.083574009797,1201.22586508522,0,2.16151487112443,1.28610662681001,3.40695573824216,1.39420780537512,1.04840274143841,1.7871488529821,4958.93367378398,3249.44710933361,7237.08090767211
"IA",2020-04-04,88,820.094699604643,515.566727098557,1242.91292660295,3,2.35159857473716,1.43557114990678,3.65131499714661,1.33802408592545,0.99328553638732,1.72205573466291,5201.8977007922,3421.34301962946,7544.60914303154
"IA",2020-04-05,82,864.442120004326,531.73344393852,1329.13438525901,4,2.54562759554112,1.59646597067631,3.88853253372151,1.34108692909105,0.997107056183838,1.72444974891147,5454.93025235915,3606.5588305907,7883.81274111499
"IA",2020-04-06,77,937.800813295788,562.605716456755,1455.06834831361,7,2.74313673770723,1.74783567939463,4.13432639678187,1.38598055131934,1.04146383686622,1.77423179831921,5709.95924074062,3770.26456179026,8276.80803075024
"IA",2020-04-07,100,951.717394713423,649.84448843404,1354.20464529142,0,2.94396681328549,1.91517654790543,4.38560132055606,1.35934470489102,1.03496680571077,1.71145421772372,5975.31420437499,3921.56138243215,8749.5520414927
"IA",2020-04-08,99,997.238724548791,669.715795666876,1428.98974037858,2,3.14912625786444,2.07816525720458,4.60745821808985,1.35893019839426,1.03473810192773,1.71095301128509,6258.38579683657,4086.06036962186,9132.95913023778
"IA",2020-04-09,125,1072.43167819582,705.307099068796,1555.74209998624,2,3.3591155296924,2.24934103491813,4.85248038899239,1.39398275543483,1.06314192056297,1.76223573706579,6551.28349659243,4299.61868340207,9530.24955036169
"IA",2020-04-10,118,1085.00084639411,701.394949880815,1588.34781738268,2,3.57318818202959,2.42936251201022,5.08870175300657,1.34409949257658,1.02410747078003,1.69573220275985,6858.4377123494,4533.30418120779,9921.31120278697
"IA",2020-04-11,122,1104.27382990453,692.586414035868,1643.58600472521,3,3.79150994975356,2.60233536952285,5.34293007237283,1.30277052704654,0.983191015395882,1.65973690192296,7183.32980316583,4774.54865007729,10310.2760178222
"IA",2020-04-12,77,1405.65762948499,823.100019552755,2223.66174136454,7,4.01555970098792,2.80231739599353,5.61807664564168,1.58302262784193,1.09125193895133,2.13200103694732,7510.67717734984,5047.16768232762,10754.946301958
"IA",2020-04-13,123,1289.30905234839,772.753438113791,1981.61118022882,0,4.24569022656483,3.0014955632262,5.88604254299,1.38115638544268,1.05556383896845,1.7434018647283,7871.69344260989,5328.52898413273,11266.5420958856
"IA",2020-04-14,189,1291.45436669866,887.996237183063,1848.11291932219,8,4.48215391076827,3.19196210747739,6.15821076963202,1.32690323977812,0.99794311994404,1.70096793637739,8309.51342900133,5577.35922143422,11945.7020342372
"IA",2020-04-15,96,1287.06019432737,870.72170837246,1846.80132832296,4,4.7261213579403,3.38585806342888,6.43256866584597,1.25509728413945,0.951836591909374,1.59908974829373,8753.38859127675,5825.2306418968,12641.4063438743
"IA",2020-04-16,146,1396.36409271263,935.074703221076,2033.9649634681,7,4.97757898472507,3.58464447450705,6.70332256867456,1.29817490542365,0.986895183925374,1.65624541853748,9163.56030763608,6081.28089493729,13207.0048714085
"IA",2020-04-17,191,1444.15834104397,951.931454350503,2124.60381222034,4,5.23935628164266,3.80610658868272,7.04973031319316,1.28739112301407,0.976958243979693,1.64031665897545,9537.73664924536,6386.57530734261,13617.3800836148
"IA",2020-04-18,181,1420.9403303344,922.336545398214,2116.22797693417,10,5.50942542890652,4.03021133896444,7.36302125746705,1.21784287472652,0.911700210286551,1.56774297724753,9905.78830544081,6679.96007311191,14107.0000146172
"IA",2020-04-19,389,1471.90534301359,933.724509290964,2226.25169883521,1,5.79095783503206,4.25550663327791,7.71658610703277,1.21410619392252,0.908723129811935,1.56500884855125,10266.6621099504,6946.23593810376,14597.5993308729
"IA",2020-04-20,257,1590.04052416263,986.673021817512,2444.84415692823,4,6.082581408483,4.50668248164349,8.08312086871131,1.26546987007171,0.959834389193597,1.61003059703649,10605.2077946219,7177.73629381797,15060.9284001864
"IA",2020-04-21,482,1486.97189346269,1028.26387163835,2114.06528212124,4,6.38573734541094,4.727643283884,8.43869480930739,1.16075176217859,0.876313414564665,1.49152258651608,10940.7334370553,7423.14147560851,15623.5112000962
"IA",2020-04-22,107,1516.10410801655,1032.4725503508,2165.76860131699,7,6.69856422984474,4.95669846036821,8.86986353191588,1.14761795014608,0.868609577420619,1.47461604582723,11278.1039408184,7591.49763646144,16209.929789935
"IA",2020-04-23,176,1596.83441547282,1066.68227266525,2316.68775843746,6,7.0206738666433,5.20590256354422,9.31471967658545,1.17555974437351,0.882394529265487,1.51168228490144,11576.0711485729,7837.08677171617,16663.939615862
"IA",2020-04-24,521,1605.00396740216,1063.2452943804,2348.4759913323,11,7.35163609038357,5.47608024392023,9.70942312137786,1.15272683075548,0.871706697604158,1.48219543709889,11844.1915889957,8058.31215460204,16904.5595735646
"IA",2020-04-25,647,1559.7142622045,1005.27746761249,2336.21663710543,5,7.6898018626104,5.72924135401805,10.134797352656,1.09423260122454,0.814886942283709,1.40979057947384,12104.396079184,8294.20457512521,17179.6006541205
"IA",2020-04-26,384,1568.14182268779,982.085021887282,2393.59884667154,6,8.03564158544386,5.9952516778288,10.6032527645446,1.07613176119701,0.792966033676794,1.39286840744854,12345.6122188406,8480.39349618845,17440.5651907791
"IA",2020-04-27,392,1668.83975064424,1029.78726371211,2559.10025976588,9,8.38540422946083,6.25866790795567,11.0590994841824,1.1231205271697,0.845142815838316,1.44343678663325,12547.9287327661,8622.79449820772,17784.7420792193
"IA",2020-04-28,508,1512.52114702716,1036.2301406764,2136.65844187122,9,8.73923567888103,6.54412651303794,11.52284081467,1.015075045641,0.749869900970191,1.32123524585108,12727.5171578487,8675.06256699805,18091.1492279763
"IA",2020-04-29,467,1514.33633944252,1034.25400919394,2147.77165798449,12,9.09384097920406,6.8143447600402,11.9251394510622,1.00309392889597,0.743594907435368,1.30860364866032,12889.8968888802,8743.12474217836,18413.9477751684
"IA",2020-04-30,302,1510.17903290949,1021.71777566623,2163.05104786939,14,9.44715233893443,7.08431719493857,12.3605341802406,0.991278375997693,0.735573272758827,1.28979991593939,12990.0675250707,8860.34771849131,18599.7267668106
"IA",2020-05-01,739,1450.09702958307,970.021704921638,2091.22949326722,8,9.79915865910653,7.37399878965283,12.8032378513737,0.947062529167972,0.692389106258585,1.23975782784002,13033.6146030937,8932.25323137732,18540.3367547816
"IA",2020-05-02,759,1408.02533735455,916.645766673194,2080.20252216716,5,10.1461576699313,7.64271653819277,13.2240395728954,0.917975210812231,0.65854508046234,1.21480225864594,13027.6744171749,8968.15701149101,18345.9968473785
"IA",2020-05-03,532,1358.46830246651,847.050029120135,2054.10791427001,9,10.4859140231151,7.91164973033921,13.6657601181587,0.887608706634316,0.624333985864749,1.19757808069049,12966.7592933731,8983.46003267262,18160.5267843503
"IA",2020-05-04,528,1464.35268331069,907.628816465246,2215.75247691936,4,10.8150196330213,8.16607926895274,14.10106774516,0.961844868885227,0.708013447606395,1.25149293870984,12851.338798827,8939.39828516694,17934.0445039141
"IA",2020-05-05,408,1242.04979906836,856.5088187584,1763.43633676334,19,11.1325388886953,8.43444917706124,14.4818458174543,0.834514947841485,0.60417933931828,1.10232521139596,12707.8250544122,8823.24579794111,17682.1856294027
"IA",2020-05-06,293,1195.11948011828,807.72956750212,1709.13841099151,12,11.4357923294086,8.693993709166,14.842016218439,0.812373279510892,0.585750181585087,1.07246807554095,12553.3892769186,8694.28786051373,17647.3841818452
"IA",2020-05-07,655,1221.51176253241,809.039049195988,1770.58333469286,12,11.7221009322513,8.94353653117619,15.2577102232357,0.843777495631371,0.611519733862488,1.11495644119723,12333.7767294504,8571.72212305226,17356.9626616686
"IA",2020-05-08,398,1141.67160831075,737.841337965359,1671.19382080943,12,11.9841238120726,9.14510845804499,15.5841583085255,0.804633924391233,0.579046087065979,1.06272445826023,12061.1578152436,8449.40649995576,16909.5773312986
"IA",2020-05-09,214,1041.51090037717,649.340873361058,1589.30637632707,9,12.2272359479585,9.36142068485059,15.9000475777887,0.750467653185199,0.525964475295127,1.02722655721174,11764.6492065466,8304.74507643973,16468.5684645424
"IA",2020-05-10,288,1020.82673441049,618.707661997399,1591.38021775511,13,12.443344510922,9.55758040302004,16.1925611692791,0.754503468430851,0.529778880338045,1.03108102835885,11435.4011678823,8123.67253221632,16018.1043064499
"IA",2020-05-11,414,1090.06662851409,656.682046171927,1702.01620241947,6,12.6312202348353,9.69709063915554,16.3377799612456,0.830183417589246,0.600518054435044,1.09514094133072,11067.9127364055,7854.95308198425,15487.0849702733
"IA",2020-05-12,539,930.523951929884,616.619233866912,1339.52518513014,18,12.7898984501524,9.80868279957372,16.5067177358025,0.741644310410753,0.532056577960076,0.979059021064655,10697.4472833439,7523.50521649147,14992.261324883
"IA",2020-05-13,377,892.144708289754,583.283986176218,1291.78322028181,17,12.9183751586584,9.96233393667754,16.6027999079421,0.734654214174171,0.528300168371973,0.970290610398276,10346.0171342969,7201.21392427364,14596.4838686201
"IA",2020-05-14,386,893.665500771183,567.33145449558,1327.90348045542,12,13.0123101937163,10.0452589493758,16.7367663370304,0.7619688522321,0.537563682606048,1.01418191442182,9979.50134096446,6887.35035567562,14138.5587283855
"IA",2020-05-15,374,801.3337112224,502.21873376151,1198.88008590541,18,13.0728259670671,10.111276924611,16.7733339885003,0.707978053897456,0.51343310428566,0.934868053879821,9604.04353571131,6574.44046323066,13619.8556350122
"IA",2020-05-16,279,740.355101029729,451.349161854481,1137.38409087893,10,13.0987708676705,10.1658730558933,16.8025079686274,0.678747670159943,0.485620180825527,0.902813307712267,9229.47965906527,6340.9472344561,13022.2969411935
"IA",2020-05-17,323,717.376179605021,426.184846300866,1128.04995972866,5,13.0915804453405,10.1967765946337,16.7192911384394,0.684663935131379,0.491435346857943,0.909026883890305,8841.51313508948,6013.67193773739,12481.2341278951
"IA",2020-05-18,304,711.810437518192,415.980881538176,1136.21921645468,4,13.05057692862,10.1601034992263,16.5859769785372,0.709586638428028,0.514999609510582,0.936142554679748,8440.842868578,5726.75308090837,11965.464961503
"IA",2020-05-19,341,662.474123081035,430.000331007992,976.24293729881,12,12.975306382456,10.1318892180025,16.4482267756894,0.701504787219416,0.499164046671046,0.930941501894869,8045.1441510233,5383.7976972103,11441.3597914258
"IA",2020-05-20,324,612.640351610313,393.163012114117,911.982617753433,26,12.8698632035401,10.0815799521946,16.3040637522046,0.680182781072045,0.485598293668326,0.902448729555313,7667.58632818524,5123.05195169153,10991.1347341626
"IA",2020-05-21,550,593.254372463706,372.072506151231,894.703907104738,17,12.7335885714401,10.0039616221609,16.0894641690441,0.690520520406747,0.491510660000108,0.917172294658586,7302.8586457373,4839.92316239997,10493.0536967065
"IA",2020-05-22,322,548.488746919734,336.887465493028,840.042320839595,14,12.5667874282717,9.87122516612365,15.8399897416155,0.669651940922447,0.476987901463827,0.888177029356042,6947.49767095764,4606.54475540746,9978.49896281552
"IA",2020-05-23,406,500.969196824318,296.0145222937,779.295843585716,22,12.3738389643828,9.71643788999208,15.5596697773568,0.641910946569868,0.450610479237019,0.854561632364327,6603.704311653,4408.50649446145,9480.26347508109
"IA",2020-05-24,353,463.9762790555,264.344049963633,742.975711678107,10,12.1573233556391,9.54945574635646,15.2760646710092,0.624888974955085,0.431451048640574,0.841937573678553,6265.9865163256,4173.14803607833,9055.2756320247
"IA",2020-05-25,306,567.014439458743,301.968216834562,963.68816029119,0,11.9160670545856,9.3710599132282,14.9711421096062,0.804352505417772,0.519850577629351,1.15307792633948,5929.55209705059,3934.5947280963,8624.93799775571
"IA",2020-05-26,146,491.268970674306,311.88981403535,728.825777331954,21,11.6535256561489,9.13936930158147,14.679764083946,0.746697327718227,0.536022832402924,0.996919524560113,5615.90902760309,3693.62929184979,8164.89245017685
"IA",2020-05-27,666,454.714690126219,286.9905034899,676.716723240735,19,11.3756201236565,8.8878776840927,14.3086360763586,0.724304822256195,0.521099444896523,0.962532019695164,5355.24582180401,3473.43642614351,7868.5209370709
"IA",2020-05-28,217,451.925086379801,276.776291121368,691.143372077617,10,11.080078804888,8.66230404491517,13.9427999214783,0.751025219226003,0.536069589916199,1.00508798869839,5123.1216547578,3329.06646961185,7520.72285600089
"IA",2020-05-29,371,411.742241544361,249.183886341432,627.067626037311,18,10.7721600185744,8.42465783538471,13.5705356571951,0.713284763629072,0.51311243244484,0.953725170123834,4906.34568476788,3191.68326192756,7206.4721068009
"IA",2020-05-30,287,371.286303313759,216.657282669893,582.301042274088,7,10.4520105905836,8.19353987425887,13.1817046943289,0.670141150067439,0.47282346117708,0.911664732455507,4701.47753090234,3077.7895319775,6888.62427834391
"IA",2020-05-31,308,348.754647312139,196.471886941939,557.065663793454,4,10.1265798543068,7.91856784338759,12.7672163748954,0.656521387649519,0.456458133388565,0.90301856004649,4496.95189549538,2937.65836671127,6596.85809315885
"IA",2020-06-01,147,361.451566160366,201.779599312169,581.333865566888,20,9.79446277109963,7.642750526295,12.4038715615243,0.710883462908513,0.511631787772794,0.952008746905248,4285.92164459814,2791.17929331152,6315.31142261832
"IA",2020-06-02,320,403.339574019923,263.642396910261,581.858745544631,6,9.45839383818252,7.36184476776672,11.9997061176523,0.846862938408618,0.622246781209332,1.1125674415309,4075.60597098549,2639.32329958062,6002.81865155775
"IA",2020-06-03,281,375.983183394498,243.137336710016,547.553223400627,13,9.12378267094238,7.10149556761352,11.5914914084557,0.827185266007294,0.612530978393699,1.08478212852824,3888.08752288076,2496.30235159655,5750.46237645376
"IA",2020-06-04,506,373.928586917087,237.257455135685,552.298199026906,9,8.78968570484658,6.85152630141763,11.1937521625656,0.854135163898862,0.62704596026021,1.12301675217229,3737.57732928307,2394.38424864283,5553.21329537487
"IA",2020-06-05,348,351.830582276145,221.257369320139,523.256704558286,10,8.45832842946736,6.5689329459801,10.7763936413861,0.829394958224124,0.613924932058954,1.0871461504298,3614.70158571084,2330.3410873541,5305.42734673081
"IA",2020-06-06,324,321.3078814962,196.550197881697,487.693385080795,6,8.1306503194956,6.28472293405807,10.3767851983567,0.778296499647072,0.561740841046666,1.04164676026013,3510.81655801455,2288.79865970238,5138.12988551872
"IA",2020-06-07,234,304.330897853848,179.698244127118,478.528616267449,6,7.81114496840966,6.0041779509712,10.0399996635418,0.756441084741289,0.533698761717297,1.03445021418291,3412.45745689859,2230.7562013523,4959.56394557087
"IA",2020-06-08,295,325.601075486051,190.1476039046,506.824164997634,12,7.49826417727704,5.72821891254799,9.62093884889599,0.831548925338303,0.615874029904369,1.08963569744673,3308.92129518303,2151.18367165214,4807.38348800263
"IA",2020-06-09,230,409.975593348247,286.431384462205,576.108591757389,9,7.19294377574878,5.51001197879301,9.25311051211816,1.09880960593523,0.802285879494789,1.44782138282364,3203.54380918211,2066.36041992198,4648.81825106398
"IA",2020-06-10,389,377.736454438354,266.686206323305,525.014760308955,5,6.89970503678176,5.27748949089615,8.88995845328802,1.03866471043001,0.775671228988355,1.35437974949969,3122.01527774758,2025.48485365466,4538.64885078185
"IA",2020-06-11,347,381.18477075517,266.220122238475,532.037649560663,9,6.61636492586769,5.04408293770964,8.53926898819451,1.05909633809733,0.789654190706801,1.38209272072979,3084.61137577119,2021.50611302965,4440.04250075715
"IA",2020-06-12,377,367.099820551247,253.157919332624,513.651097031276,4,6.34406090495796,4.82993183866634,8.19691418044735,1.02116136061949,0.762175078023453,1.32980871333317,3074.56449770418,2044.44249129242,4386.8512289752
"IA",2020-06-13,367,345.646212141489,229.337428286927,496.567570410952,6,6.08426395724864,4.60022286063665,7.87304880621808,0.958110511814328,0.693981436528272,1.27343419132181,3078.73784792167,2092.76014227809,4351.90374406004
"IA",2020-06-14,209,339.415072992101,219.21085925282,498.098538597669,2,5.83788414981864,4.40835473097474,7.57839107813845,0.937281400940692,0.665752560432075,1.26392558615488,3082.41890723029,2131.77298962939,4332.15246082766
"IA",2020-06-15,156,372.18018358565,240.816096187012,544.770749096942,6,5.60442491278212,4.22248610701265,7.25963490624545,1.02651719182969,0.767471336164412,1.33702168462955,3075.55559450419,2144.24357977832,4295.90997828509
"IA",2020-06-16,97,439.412816615374,330.222343557883,584.965889422687,7,5.38430830679545,4.04901138916123,6.97975500583049,1.22733082830086,0.947245391504883,1.56616827566599,3063.1701082966,2146.5819888843,4274.57970341477
"IA",2020-06-17,281,433.338379766017,324.784364365444,576.271649116468,10,5.17935406276445,3.8801128337717,6.72951590381209,1.20764298944094,0.930375487559664,1.5360165536058,3068.27406958368,2162.01721492267,4248.43297545142
"IA",2020-06-18,401,454.992065003128,335.814026606741,615.160030019423,5,4.98924616247253,3.74140308057201,6.47944457016461,1.2501735051414,0.963625564338093,1.59691663260384,3107.47146122301,2202.15942350304,4263.46564036854
"IA",2020-06-19,413,453.12917077456,331.287037249493,616.477976599425,1,4.81432986485437,3.59601595046941,6.2428613284663,1.21700293756157,0.93775931098705,1.55531476243891,3172.69251584489,2287.40051554429,4297.6649731546
"IA",2020-06-20,222,433.74851674364,307.255003517757,607.05898916016,0,4.65214990595444,3.4843827907052,6.0425010435843,1.13254180403688,0.850854802656436,1.4726107527793,3256.17105730949,2389.11047417444,4371.08000249973
"IA",2020-06-21,467,435.792922350461,299.747449976117,627.848913953953,5,4.50661006677607,3.38537782646075,5.83710325406771,1.1058424178831,0.815785720415102,1.45330740513483,3342.61698751686,2478.63255886258,4454.58428385795
"IA",2020-06-22,183,512.941537669218,351.142324853366,739.379546590094,0,4.37575697090673,3.27541429973443,5.66470283531546,1.26967943284386,0.972277857739495,1.62846823063867,3418.34537923479,2545.50778766296,4540.0723612016
"IA",2020-06-23,323,525.196423623328,392.010929105074,703.226657833262,3,4.25867514153647,3.18816505389031,5.51157732047672,1.27884788166757,1.01143097408558,1.58588372916833,3492.63549074263,2609.71378580596,4669.87530130003
"IA",2020-06-24,132,526.912930866835,390.550875744145,707.671189972562,1,4.15712975152393,3.11761782565507,5.37331241670328,1.2485202138177,0.98783124262359,1.54220001751273,3587.49346958278,2681.51100078151,4793.92806008509
"IA",2020-06-25,772,556.97889778909,405.295447951432,756.534839206539,6,4.07112014527059,3.06935933541008,5.25911421866099,1.27840722401568,1.01112568019043,1.58526554887901,3699.55004481465,2769.32876442004,4927.53822399337
"IA",2020-06-26,344,567.11920152141,405.279260372755,774.124609261551,8,3.99863176112764,3.010392648573,5.16533827797307,1.25802433153146,0.994904466394837,1.55733763292294,3821.80408659841,2887.02137551866,5071.6847033854
"IA",2020-06-27,356,554.377768454171,389.13673741459,770.77550747588,0,3.94079243003698,2.98432736904512,5.0701379744122,1.18683824902338,0.924451939334218,1.48312571751232,3953.22406236161,3003.65451560788,5212.82689099019
"IA",2020-06-28,447,560.356740828597,379.970197485115,793.091322166695,2,3.89693777598681,2.95485566517893,5.00594110799867,1.15893217126627,0.890023118968188,1.4639152471558,4084.74142234185,3101.44036522636,5394.09618251034
"IA",2020-06-29,325,625.508965499511,418.79791984302,896.94014817622,5,3.86714649496743,2.94543840088899,4.95780538079804,1.25400458543219,0.991627971732482,1.55104442528774,4205.02543564256,3180.116994064,5597.14830926229
"IA",2020-06-30,229,621.405819348464,455.312851640153,836.721853723058,5,3.85045070070793,2.94147390414426,4.92853722026902,1.2208649393696,0.965803485949168,1.50333155388274,4320.96565264046,3247.98410276354,5774.40047189047
"IA",2020-07-01,440,612.807822226859,442.143026397955,832.216703694713,1,3.84666808641385,2.95287637749045,4.91081728628772,1.16966471089138,0.92251725003473,1.44192790575177,4447.01400025555,3309.58241602183,5974.37602991352
"IA",2020-07-02,745,624.086814998586,443.274162800757,860.595423715534,2,3.8560475626706,2.97362985572773,4.92610146109067,1.15707557722269,0.906791475245713,1.43049001478969,4573.8901825641,3397.58855909662,6145.28198353084
