state,date,Cases,N_dtCumInfected.50.,N_dtCumInfected.2.5.,N_dtCumInfected.97.5.,Deaths,D_pos.50.,D_pos.2.5.,D_pos.97.5.,Rt.50.,Rt.2.5.,Rt.97.5.,N_I_tot.50.,N_I_tot.2.5.,N_I_tot.97.5.,numDate,N_dtCumInfected.Random,D_pos.Random,N_I_tot.Random,Rt.Random,CumInfected.2.5.,CumInfected.50.,CumInfected.97.5.,CumInfected.Random,S.2.5.,S.50.,S.97.5.,S.Random,Refft.2.5.,Refft.50.,Refft.97.5.,Refft.Random
AZ,2020-03-28,1.48377797900372,18.0045676260639,11.689192628936,26.457781715468,0.0274773699815503,0.0444512993297528,0.0277802054302626,0.0676807253745694,1.1989118157818,0.871427224524913,1.56721115712658,127.638269365347,87.7430687763403,179.473326785583,88,17.1918797215692,0.042623378769292,120.52880714907,1.26402280900816,172.251546758506,277.700596080251,428.587898304287,266.879186441901,99571.4121016957,99722.2994039198,99827.7484532415,99696.9025259297,0.544856840452479,1.16512438136216,2.49150735249501,1.45192943849534
AZ,2020-03-29,2.00584800865317,17.2233112436744,10.7774290630042,25.737960200809,0.0274773699815503,0.0503948712890617,0.0323884681654518,0.0755264421888053,1.12229453965181,0.809560590414241,1.47885435075175,130.067799121247,90.0343249741245,182.414220032855,89,23.5848765746803,0.0493572316830756,127.669980322471,1.07125833548267,183.02897582151,294.923907323925,454.325858505096,237.566517519226,99545.6741414949,99705.0760926761,99816.9710241785,99654.9048085325,0.50492535234924,1.09068859131757,2.35599499548894,0.818984896957763
AZ,2020-03-30,3.26980702780449,19.8238850072461,12.0771032263697,30.1452683837823,0.0412160549723255,0.0565976762584322,0.0372879480764565,0.0835105416290811,1.26233174278629,0.922314348354717,1.63470822484171,132.615071657639,92.61465636691,186.093815689602,90,15.6665008540997,0.0510662879019519,85.1089031584,1.00845747691543,195.106079047879,314.747792331171,484.471126888878,298.329922010719,99515.5288731111,99685.2522076688,99804.8939209521,99647.3364585027,0.577572490918448,1.2237168855984,2.59271873166497,2.54685130611078
AZ,2020-03-31,1.81350641878232,18.7768738903625,11.0634646398965,29.2716482037387,0.0549547399631006,0.0629822914568609,0.0422614906936445,0.091616247824484,1.16722339549209,0.846106623321738,1.5296180451367,135.417619930678,94.1755315894599,190.109036295632,91,23.6315570905399,0.0625064211194232,81.0703594534618,1.05525656212327,206.169543687776,333.524666221534,513.742775092617,440.089827632215,99486.2572249074,99666.4753337785,99793.8304563122,99547.2419309404,0.528140032022589,1.13354153799421,2.43290858569745,2.24063287822682
AZ,2020-04-01,3.31102308277681,18.9169703048709,12.9135528695201,26.6039606642796,0.0686934249538758,0.0694641388756202,0.0476346009695048,0.0995341606423739,1.16193901726364,0.873108455459034,1.49555067347688,138.839066859048,96.0728541296087,197.334758402489,92,19.5925047200268,0.0637350349632766,132.599779531603,0.912773281388025,219.083096557296,352.441636526405,540.346735756897,213.94056530086,99459.6532642431,99647.5583634736,99780.9169034427,99684.4536911519,0.549463338317518,1.13836590307298,2.35844111683084,1.07300903301125
AZ,2020-04-02,2.5416567232934,19.3454846685772,12.9240351309603,27.6983726217515,0.0412160549723255,0.0760032709898525,0.053028835848212,0.107104071393823,1.15854183462529,0.86992493660195,1.49147762672681,142.309645933445,97.5898567741358,203.989965142302,93,16.267011846903,0.081626431761094,142.43537061666,0.901307714447781,232.007131688256,371.787121194982,568.045108378648,310.568103173152,99431.9548916214,99628.212878805,99767.9928683118,99429.1904170064,0.547206062255522,1.13450879807289,2.35214903796837,1.37969554209092
AZ,2020-04-03,3.04998806795209,20.0430729652013,13.0932542508213,29.0914678281337,0.123648164916976,0.0825049880135752,0.0583674912405115,0.11471580967252,1.17105007844102,0.882451315289745,1.50576458710917,145.620574616785,99.4065936676571,208.493149682559,94,19.3645366957756,0.0781241846176802,145.177656533709,1.06845606487862,245.100385939078,391.830194160183,597.136576206782,349.700939473185,99402.8634237932,99608.1698058398,99754.8996140609,99452.9853261915,0.555366202968163,1.14786412390253,2.37247430596359,1.38197942948648
AZ,2020-04-04,3.43467124769379,20.6982858875343,13.2233437249655,30.4521628005104,0.151125534898527,0.0889548458457797,0.0635939340473562,0.122413858761791,1.18045911709172,0.887115105656763,1.51414132759196,148.841229617986,101.512787608621,212.834213726905,95,25.4107757634571,0.0843624574739105,168.647337727724,1.02965842664962,258.323729664043,412.528480047717,627.588739007292,365.275653577778,99372.4112609927,99587.4715199523,99741.676270336,99835.2535949554,0.558086371793582,1.15383694151534,2.38554416465466,1.39928828362745
AZ,2020-04-05,4.10786681224177,20.916516873832,12.981104740002,31.2021361297444,0.164864219889302,0.095293789560957,0.0691679897815769,0.129978536936052,1.16417234213954,0.875410205502497,1.49732382519968,152.145431252656,103.701456235908,217.240512662234,96,22.6912833976275,0.100815347048185,146.962844118664,1.10162866712501,271.304834404045,433.444996921549,658.790875137037,312.623139577577,99341.209124863,99566.5550030785,99728.695165596,99541.8852503578,0.550330012328056,1.13956331375365,2.35968331176367,0.697734567885071
AZ,2020-04-06,3.37971650773069,21.2085843260921,12.8785370412874,32.2941816407536,0.0137386849907752,0.101490193659494,0.0744853197310287,0.13689974615756,1.1512645369555,0.864677108980435,1.48290677240303,155.588077060152,106.227238601593,222.096493802217,97,18.7278168659483,0.0991890312923915,153.035473174972,1.34507925058851,284.183371445332,454.653581247642,691.08505677779,556.488998363603,99308.9149432222,99545.3464187524,99715.8166285547,99582.5448451354,0.543138468754942,1.12683427570042,2.33781173298958,0.993752756163524
AZ,2020-04-07,1.89593852872697,21.8585607365429,12.8654384712932,33.9240727953686,0.109909479926201,0.107524365666329,0.0798277873737549,0.143718398593528,1.15731844089145,0.869395100361726,1.48978529028327,159.064212832358,108.529243650059,227.00014831997,98,20.3532269620246,0.134668638910954,186.168531865475,1.23767458458999,297.048809916626,476.512141984184,725.009129573159,441.162461596931,99274.9908704269,99523.4878580158,99702.9511900834,99340.9051954235,0.545971787706294,1.13225531954814,2.34811053888139,1.33177021023025
AZ,2020-04-08,2.28062170846868,22.1857885913534,15.2534067447185,30.8583774162828,0.0961707949354261,0.113417227394045,0.0848458888916896,0.150473134564559,1.16600560065605,0.879527468109629,1.49657934669095,162.544821821489,109.230217620874,233.808516695995,99,23.0374095059025,0.100848830351934,167.277198726941,1.10714334040319,312.302216661344,498.697930575538,755.867506989442,455.502064981213,99244.1324930106,99501.3020694245,99687.6977833387,99548.3447492033,0.55282412854858,1.14116325869386,2.35563810576032,0.82561101564875
AZ,2020-04-09,0,22.9243775032127,15.6129577205667,32.3233127937757,0.123648164916976,0.11915164456325,0.0895804722613149,0.157357314386541,1.17852647112821,0.893969214964668,1.51472054853702,166.076237223573,110.715642789788,239.878558963724,100,26.1109462140072,0.113173945595887,109.882043385693,1.15290391795004,327.915174381911,521.622308078751,788.190819783218,737.423820667665,99211.8091802168,99478.3776919213,99672.0848256181,99405.3932077138,0.562123907678706,1.15716688323874,2.38209970679601,1.15562447065877
AZ,2020-04-10,1.04414005929891,23.3843263098449,15.6803638541262,33.3978201629419,0.109909479926201,0.124695311473824,0.0937297292867459,0.164107149025064,1.17503883305333,0.890583878617772,1.50971373022113,169.675728336321,112.94274354887,245.025382677567,101,16.5385878773366,0.114168691989419,157.985558039782,1.25518570479833,343.595538236037,545.006634388595,821.588639946159,430.746466344807,99178.4113600538,99454.9933656114,99656.404461764,99349.8481768654,0.559740537810234,1.15277857899109,2.37413294627455,1.258267273316
AZ,2020-04-11,3.86057048240782,24.4764478946547,16.0667052538428,35.3404926840271,0.151125534898527,0.130089185810964,0.0985552425881807,0.170712888325302,1.20069289111609,0.910601601955465,1.54680411689007,173.416769523985,115.81997201265,249.274229002695,102,27.2421174746646,0.171079870799125,145.340836867498,1.10398310690543,359.66224348988,569.48308228325,856.929132630187,485.55958894492,99143.0708673698,99430.5169177168,99640.3377565101,99440.7826456864,0.571890698261725,1.1795888085287,2.43303442674524,1.14255814281926
AZ,2020-04-12,2.0470640636255,22.9872500521048,14.5184383502494,34.0329968038533,0.0961707949354261,0.135303551913477,0.10310611593605,0.176858750580855,1.10026193254692,0.81139797235219,1.43633420670263,177.373928951157,119.642572290283,253.288596004742,103,18.7120331650463,0.152852467091638,170.991972123245,1.19987626328692,374.180681840129,592.470332335355,890.96212943404,899.989560893097,99109.037870566,99407.5296676646,99625.8193181599,99491.860148641,0.505957575993396,1.07272226273346,2.27436668124724,1.57637371178039
AZ,2020-04-13,2.23940565349635,24.7483974920296,15.5415536693974,37.0798426086485,0.0961707949354261,0.140445562575612,0.106976672188699,0.1831089231059,1.15513091344201,0.867324391690894,1.4810779766829,181.363024062123,122.466102489566,259.712929637994,104,33.6896175370982,0.148288805410055,168.646573292597,1.16892868195928,389.722235509526,617.218729827384,928.041972042688,431.396072903649,99071.9580279573,99382.7812701726,99610.2777644905,99296.2503161495,0.543778786643811,1.1259191113072,2.33126756016166,1.44477772228164
AZ,2020-04-14,1.42882323904062,25.7235428309055,15.6733984653687,39.4294355704769,0.123648164916976,0.145410886347281,0.110696637390779,0.190048683881723,1.17387825145694,0.889981748920523,1.50775647363769,184.987546095095,125.576731607892,263.32965312615,105,17.5200947492707,0.164265434345351,163.246734080349,1.12927886877118,405.395633974895,642.94227265829,967.471407613165,879.106015974031,99032.5285923868,99357.0577273417,99594.6043660251,99281.9815727987,0.558516362766561,1.15043739641354,2.36968205642336,1.47908301147928
AZ,2020-04-15,2.12949617357015,25.6222233133199,17.9717398075212,35.4221459208359,0.151125534898527,0.150291376278072,0.11428345814343,0.195998356070321,1.16188939937796,0.854931521938489,1.51911207098725,188.74012925456,127.797099016721,269.153316764461,106,22.4635395291476,0.132164251442883,191.606300201995,0.924668444041846,423.367373782416,668.56449597161,1002.893553534,566.983717930108,98997.106446466,99331.4355040284,99576.6326262176,99411.528803452,0.532147831368001,1.13148953277053,2.40585132044617,0.639491623525463
AZ,2020-04-16,3.75066100248162,25.8873150177137,18.0025946502561,36.2525703590453,0.109909479926201,0.155074736755943,0.11823618152237,0.201956754074156,1.14888014830518,0.84288315791825,1.50399075441852,192.746906420853,129.547485657241,274.051078531931,107,34.4550308221146,0.1637219084613,199.864558701723,1.15750378806351,441.369968432672,694.451810989323,1039.14612389305,789.745149358292,98960.8538761069,99305.5481890107,99558.6300315673,99414.4556328113,0.524116089374045,1.11757697136832,2.38301840423262,1.12851648499874
AZ,2020-04-17,3.76439968747239,26.1721920650308,17.9171834865535,37.1616776959966,0.261035014824728,0.159779926968239,0.122069269700948,0.208430065998493,1.1360240112413,0.832068982880759,1.48708673813755,196.755277249688,133.1328351798,277.752362533249,108,28.916220556635,0.176479694188619,207.054987362744,1.25747564664296,459.287151919226,720.624003054354,1076.30780158904,719.380414609533,98923.692198411,99279.3759969456,99540.7128480808,99139.7574580298,0.517060514899432,1.1038202290381,2.3564342333715,1.01968263490859
AZ,2020-04-18,2.92633990303511,27.5634927954006,18.545220655298,39.8396596842713,0.151125534898527,0.164422164192049,0.125681418871876,0.214599057065252,1.17057992044443,0.861191752892599,1.53000757563284,200.62482931393,137.330254513929,281.328482813391,109,25.977784004244,0.160510714164363,140.415510971366,1.21113278855229,477.832372574524,748.187495849755,1116.14746127331,547.143142203919,98883.8525387267,99251.8125041503,99522.1676274255,99092.4494457033,0.53539536650408,1.13872622888502,2.42194368027058,0.923957996984282
AZ,2020-04-19,2.87138516307201,28.0845458167101,18.4565692976828,41.1657636843398,0.0549547399631006,0.169013647824531,0.129094126082261,0.219541448655984,1.16703076340195,0.859179701026304,1.52467831712919,204.469085617,141.423689261525,285.338958759244,110,31.1988989868555,0.140012729184951,182.637383833624,1.25181627278934,496.288941872207,776.272041666465,1157.31322495765,771.472212709313,98842.6867750423,99223.7279583335,99503.7110581278,99039.3880073356,0.533995525349696,1.13507099522027,2.41272839008645,1.10639878524988
AZ,2020-04-20,1.85472247375465,28.1821034498646,18.0145158136207,42.1149666796692,0.0961707949354261,0.173568542166757,0.132086553340962,0.225244015958425,1.14445247671935,0.839132938589842,1.49872304534629,208.591227762728,145.459722455665,288.630054388679,111,21.4275652670796,0.13075649738289,312.981972236412,1.49499962900269,514.303457685827,804.45414511633,1199.42819163732,590.305447715438,98800.5718083627,99195.5458548837,99485.6965423142,99407.9340564548,0.520798645301629,1.11182421523341,2.3735720066312,0.809730500606231
AZ,2020-04-21,2.58287277826573,28.8461582525822,17.9363969276594,44.3459226581413,0.233557644843178,0.178066808335163,0.135603155722668,0.230749343317872,1.14411654748858,0.838917566673751,1.4983005573306,212.912038119353,149.145210510236,294.36605974717,112,21.5534666804127,0.157813629189458,189.794525819318,1.0909787827086,532.239854613487,833.300303368912,1243.77411429546,955.57946986218,98756.2258857045,99166.6996966311,99467.7601453865,99021.1942129794,0.520412784192195,1.11117516478356,2.37255940733343,0.364896252318919
AZ,2020-04-22,2.98129464299821,26.0167003586941,18.1585628385597,36.108790290037,0.315989754787829,0.182578142575646,0.138801066718172,0.236329954396319,1.02257703749211,0.743853529768961,1.35457044071732,217.257394231966,150.939737517762,301.252419438821,113,21.9834574164889,0.239649011490848,244.928843389659,0.991491226022285,550.398417452047,859.317003727606,1279.8829045855,780.765380806705,98720.1170954145,99140.6829962724,99449.601582548,99037.8217038961,0.460002032147836,0.994600941306255,2.15049274419155,0.572048463405551
AZ,2020-04-23,4.10786681224177,26.5646699847898,18.2300616790749,37.2627737146772,0.247296329833953,0.187046839093432,0.142427015584487,0.242138895482904,1.0251746125021,0.745795149192744,1.35938027760636,221.108162478676,153.218005543422,309.600369067654,114,24.8513605931041,0.261601146261667,212.787457758182,0.948323870232191,568.628479131121,885.881673712396,1317.14567830018,1140.12852458859,98682.8543216998,99114.1183262876,99431.3715208689,99354.1345707818,0.460958135821865,0.997384984756812,2.15806323939746,1.38629217721854
AZ,2020-04-24,3.75066100248162,26.7532918749523,18.038904379253,38.3285854226908,0.233557644843178,0.191547177589046,0.145729501461038,0.246974332379796,1.01915701297156,0.740934711155792,1.35030721491225,223.61543095986,155.468053402249,311.439052150457,115,23.9111963725465,0.169048204836173,288.359816592928,1.22315435556246,586.667383510374,912.634965587348,1355.47426372287,519.892399800603,98644.5257362771,99087.3650344126,99413.3326164896,98934.2766597265,0.457773138987725,0.990524166006272,2.14328460951644,0.682702521718006
AZ,2020-04-25,3.31102308277681,27.9099816427193,18.4930708220494,40.5735018524162,0.0961707949354261,0.196018001335356,0.149466441983113,0.252463433624506,1.05382645660557,0.772012506590077,1.39194074367311,225.093853358555,157.187397817979,313.435175502703,116,21.0839827119248,0.212780394220256,233.405681487419,0.955226071114697,605.160454332424,940.544947230067,1396.04776557529,722.934370099054,98603.9522344247,99059.4550527699,99394.8395456676,99095.7505221481,0.477466804645248,1.02624634040529,2.20576915703649,0.822962863800704
AZ,2020-04-26,3.40719387771224,28.0263929569316,18.1850911385594,41.5825577329303,0.0274773699815503,0.200492305372866,0.153069109254682,0.25743289734763,1.05055795357461,0.768575191399211,1.38896138423969,226.102084191916,158.451719139291,314.036276539419,117,42.1429762644229,0.197795186445106,202.475796844696,1.08425782539662,623.345545470983,968.571340186999,1437.63032330822,739.10024415277,98562.3696766918,99031.428659813,99376.654454529,98916.296129492,0.474970694877102,1.02255345632337,2.20143175635167,0.948389992308926
AZ,2020-04-27,2.62408883323806,27.9249610946822,17.6188286785436,42.1708472642489,0,0.204976744622473,0.156811344588386,0.262491535838878,1.03849644955878,0.759256839496461,1.37500891054519,227.195139053461,158.93965577386,316.843213368543,118,23.0370905604426,0.227372206235081,273.468714071643,0.858486600759473,640.964374149527,996.496301281681,1479.80117057246,970.055147091036,98520.1988294275,99003.5036987183,99359.0356258505,99169.9221407764,0.468858623825451,1.01091219657442,2.17964097758258,1.43154170856917
AZ,2020-04-28,3.15989754787829,28.1557018240102,17.1709894133777,43.8927333317499,0,0.20939896401586,0.160277129662196,0.267765358127004,1.03819265991304,0.759090561404862,1.37454778485228,228.420785309569,159.214515717519,318.866281626802,119,25.9103194844067,0.244146350533624,165.790490222895,0.831207828285823,658.135363562905,1024.65200310569,1523.69390390421,843.122671936708,98476.3060960958,98975.3479968943,99341.8646364371,99109.1854443819,0.468537011866994,1.01031952331742,2.17858037538796,0.785886055226944
AZ,2020-04-29,3.48962598765689,25.5119110784291,17.4109455727137,36.3799606558698,0.45337660469558,0.213773776896941,0.164357949574955,0.273145568360572,0.946170351742061,0.688510908151937,1.24057209664814,229.690086768954,159.34469318019,321.32134131517,120,30.9327895987436,0.208392650751011,192.178705402302,0.934481300218245,675.546309135618,1050.16391418412,1560.07386456008,976.7325588761,98439.9261354399,98949.8360858159,99324.4536908644,99204.9888411524,0.425097321259009,0.913861011104093,1.96459000292629,0.950816531802259
AZ,2020-04-30,6.12745350588572,25.8385747377677,17.3974798251222,37.5724064989061,0.164864219889302,0.21807202747404,0.16755919995156,0.278737567937257,0.954056274174443,0.692714280989377,1.2514482431619,230.56211981767,159.11023923274,324.256384962258,121,21.2289500215689,0.258285797283243,275.298483287054,0.743601018289539,692.943788960741,1076.00248892189,1597.64627105899,1219.44335556052,98402.353728941,98923.9975110781,99307.0562110393,98877.3811514744,0.427359491832246,0.920399373639964,1.98225387100883,0.771254256972578
AZ,2020-05-01,4.3139470871034,25.9945730531252,17.1867944436459,38.4854250746945,0.137386849907752,0.222248307320871,0.171062737929348,0.283304035071386,0.959267755462317,0.697010712469928,1.25630818738919,230.34351743156,158.525655849168,324.963801597345,122,20.3689184185739,0.187925981011459,245.16488395098,1.01856524099146,710.130583404386,1101.99706197501,1636.13169613369,879.350379070617,98363.8683038663,98898.002938025,99289.8694165956,98782.1970075807,0.429966991488211,0.924779280896143,1.98902877501059,1.28726153503955
AZ,2020-05-02,5.42678057135619,26.5328883805228,17.1792807669218,40.0759239826436,0,0.226297883545464,0.174151531426348,0.28812260044383,0.981234196424913,0.71788785369115,1.2911858921819,229.372506567184,159.270994966287,322.59840899108,123,21.6790487077277,0.189912358474777,220.856948575402,1.2602749110178,727.309864171308,1128.52995035554,1676.20762011633,901.079966595221,98323.7923798837,98871.4700496445,99272.6901358287,98855.0002606923,0.4427827862713,0.951189165204765,2.04335140401907,1.03712123455729
AZ,2020-05-03,3.79187705745394,26.4533868447132,16.6347405848806,40.7750441295859,0.439637919704805,0.230199455237882,0.177560654263484,0.292641693164909,0.980962297565692,0.717684876786235,1.29068936946656,228.14329148338,158.645706291693,320.536143700246,124,29.3090778791523,0.203331702016893,179.445593749728,1.23157347490434,743.944604756189,1154.98333720025,1716.98266424591,812.413483986184,98283.0173357541,98845.0166627998,99256.0553952438,98494.1458206336,0.442464967208026,0.950594966350385,2.0422651667829,0.713730377568056
AZ,2020-05-04,3.90178653738015,25.9482800147706,15.8188860606592,40.9094783527116,0,0.233936435689361,0.181731809115543,0.296194752626165,0.963975850865977,0.70156373550405,1.26380255615987,227.040875065207,157.535189011524,320.270255987252,125,23.4381642903015,0.288334612011141,180.698584550133,0.85791338184313,759.763490816848,1180.93161721502,1757.89214259863,978.552831109224,98242.1078574014,98819.068382785,99240.2365091831,98839.1260019946,0.432229322851493,0.929749411091842,1.99994290466645,0.679775307895628
AZ,2020-05-05,5.23443898148534,26.2771077847666,15.5132762791069,42.3315392443453,0.45337660469558,0.237464888531884,0.184702037461742,0.300231895408652,0.977615484796371,0.714093802282354,1.28293566670014,226.059705526708,155.799301363644,319.242533344665,126,25.4792580695262,0.202821494825507,203.498299769092,1.25383801171619,775.276767095955,1207.20872499979,1800.22368184297,1247.14457974254,98199.776318157,98792.7912750002,99224.7232329041,98977.1972644699,0.439907737637241,0.944811713287236,2.02921907752593,0.567180555044368
AZ,2020-05-06,5.52295136629161,25.0234328842444,17.007505187508,35.5304316179464,0.42589923471403,0.240762914250566,0.187580946990365,0.303178050360129,0.949156950577698,0.703205508720587,1.24799592069125,225.119752770311,154.080442956595,321.099949041628,127,24.1151933798945,0.35542811785194,167.089192079708,0.907196338108274,792.284272283463,1232.23215788403,1835.75411346092,1271.10906476944,98164.2458865391,98767.767842116,99207.7157277165,98808.6677018468,0.433797289319051,0.924479121210164,1.97018668995169,0.914503350847244
AZ,2020-05-07,3.26980702780449,24.9886966611079,16.7778756860882,35.9544265939599,0.329728439778604,0.243784729953148,0.189563290712779,0.307277165382773,0.951618975035073,0.705547450869361,1.24872359268428,224.138323918318,152.549923496968,324.645009323158,128,26.0382893965347,0.216958119126007,237.003853267233,1.09868277395053,809.062147969551,1257.22085454514,1871.70854005488,1017.70736102141,98128.2914599451,98742.7791454549,99190.9378520305,98896.5665870042,0.435246790772526,0.926039238182777,1.97025845758004,0.752526912278194
AZ,2020-05-08,7.98217597964037,25.1519798535643,16.6541131490789,36.811098093472,0.920491894381936,0.246569378821203,0.191942947167135,0.309810605425398,0.962293181997308,0.713602180364535,1.26400837447679,222.807698546521,151.188223487591,323.004080910042,129,29.1494652520839,0.16572823518905,210.548985426441,1.13731732899535,825.71626111863,1282.3728343987,1908.51963814835,905.945568956468,98091.4803618517,98717.6271656013,99174.2837388814,98733.9203677797,0.439983698861773,0.93673822042345,1.99434319015025,1.21707127208675
AZ,2020-05-09,5.96258928599642,26.4914179444989,17.2448270630428,39.2138574608222,0.206080274861627,0.249051442222967,0.194248922206113,0.3123892311338,1.01880627092249,0.750021966789137,1.34009516776316,221.261281051611,150.068020466698,320.659477537995,130,25.8025619665983,0.26002186284526,234.027256413869,1.0079261503692,842.961088181673,1308.8642523432,1947.73349560917,808.803143447209,98052.2665043908,98691.1357476568,99157.0389118183,98477.7641863407,0.461653836530366,0.98854263604941,2.11677336125254,0.727266648912634
AZ,2020-05-10,2.18445091353325,26.6952571356146,16.9029637160618,40.0017769675863,0.0549547399631006,0.251261347381213,0.196612554943088,0.313352164055351,1.03031387169471,0.757026400854765,1.35705914757833,219.930594078991,150.283422790725,316.645666610577,131,18.8805899566724,0.234233088703064,237.589400598236,1.08245995238058,859.864051897735,1335.55950947882,1987.73527257676,1737.48361245839,98012.2647274233,98664.4404905212,99140.1359481023,98522.5485188849,0.465541337293011,0.999125097653974,2.14427996140279,0.814745809538704
AZ,2020-05-11,3.62701283756464,24.7824096258397,15.2883516522788,37.9607095867934,0.082432109944651,0.253197546756482,0.198791217532567,0.316287855286426,0.956033341989715,0.710373603422858,1.25115801390884,219.307640270497,150.436829003034,313.749731451511,132,20.8441407949908,0.244533859980404,300.810513403653,0.857683270702959,875.152403550013,1360.34191910466,2025.69598216355,1436.56799341523,97974.3040178364,98639.6580808954,99124.84759645,99229.5522762216,0.437796831502005,0.929066602148376,1.97161032039944,0.773743349490827
AZ,2020-05-12,4.84975580174363,25.1750723815949,15.1273048018478,39.4395266855216,0.274773699815503,0.254835606053087,0.199796455934374,0.32040741803414,0.969533814340791,0.719773312774601,1.2701973855287,219.056202030788,149.408428850231,311.75690740076,133,23.4336937628517,0.293719796396689,244.139449721962,1.04966675949947,890.279708351861,1385.51699148625,2065.13550884907,1303.97917307656,97934.8644911509,98614.4830085138,99109.7202916481,98793.5470260394,0.443263838519205,0.942020309196932,2.00197305944016,0.886749463323838
AZ,2020-05-13,6.59456879557208,26.0474304409905,17.6819167296644,36.7158266301749,0.45337660469558,0.256201925057247,0.201434933959635,0.324329418023065,1.01860999600154,0.749173312475879,1.33494444968149,218.524471216051,149.533778101472,314.946751635772,134,32.3217885282414,0.223624404391936,188.739717890139,0.884949169114335,907.961625081526,1411.56442192724,2101.85133547925,1671.785961063,97898.1486645208,98588.4355780728,99092.0383749185,98142.6860577318,0.46052613671773,0.984984432780906,2.1067085133007,0.69198846411795
AZ,2020-05-14,6.29231772577502,25.9140113484643,17.3283136341596,36.764459033048,0.39842186473248,0.257340828814553,0.201687004056479,0.326319088894921,1.01547612191157,0.746030743330938,1.33095279346677,217.942074380148,148.23028568042,314.398858253213,135,24.0306380011146,0.311412284547435,200.09122101023,1.22697007845296,925.289938715685,1437.47843327571,2138.6157945123,1997.03266015522,97861.3842054877,98562.5215667243,99074.7100612843,99044.7970882392,0.458329015785549,0.981175670190254,2.10046857741108,2.22423990511885
AZ,2020-05-15,6.8006490704337,25.9102950914132,17.0498527913175,37.0695751607878,0.370944494750929,0.258216741935876,0.201691702070846,0.327603815938843,1.01520238504951,0.74590247195453,1.33053767412478,217.627952548122,147.755681628074,313.77143919341,136,24.3298663136007,0.265650894376871,264.907612185156,1.03323808327946,942.339791507003,1463.38872836712,2175.68536967308,1340.77996422126,97824.3146303269,98536.6112716329,99057.660208493,98759.3285401081,0.458072231847509,0.980668105679428,2.09947223742003,1.35771399945757
AZ,2020-05-16,6.82812644041525,26.9936067642931,17.5554622672156,39.2691894149723,0.384683179741704,0.258886489418571,0.201591615813967,0.329060836190444,1.05575183681796,0.776071979746078,1.38125442990528,217.536803370326,148.788366714251,313.320727906833,137,24.0501069661824,0.290301385442738,207.138361166723,1.31382843754567,959.895253774218,1490.38233513141,2214.95455908806,1543.33257195822,97785.045440912,98509.6176648686,99040.1047462258,98894.0203805842,0.476547201487313,1.01889542009536,2.17847859320382,0.791206492675214
AZ,2020-05-17,3.83309311242627,27.39214138467,17.4272118323398,40.6556993546389,0.0137386849907752,0.259335300938858,0.201477595665382,0.330652597465159,1.0674452639969,0.783881001876485,1.39941203996947,217.756864969399,150.171461754363,311.121936950162,138,26.2928125773895,0.32498081281295,236.758399456656,1.09805806447538,977.322465606558,1517.77447651608,2255.6102584427,1353.76016232932,97744.3897415573,98482.2255234839,99022.6775343934,98051.0629439762,0.480914601874092,1.03041251528881,2.20777233115035,1.00358574665141
AZ,2020-05-18,3.61327415257387,26.8006458792521,16.5774991821915,40.5923031840404,0.0961707949354261,0.25964948943578,0.201143722214473,0.332769969606292,1.03744594658562,0.763369343009597,1.35469452516724,218.558829393425,150.91870665801,310.102490696601,139,18.6455111289097,0.307980480169433,197.85920352919,1.03923718481451,993.89996478875,1544.57512239533,2296.20256162674,1491.95901769897,97703.7974383733,98455.4248776047,99006.1000352113,98544.471611322,0.468522915978468,1.0001721186583,2.1351021109657,0.713187220530358
AZ,2020-05-19,5.05583607660526,27.3300176323794,16.4425783622638,42.2889053936999,0.247296329833953,0.259794310594495,0.200313315052173,0.332330879269393,1.04891733145828,0.771361629589133,1.3718403358653,219.787836702173,151.252880862107,309.052811575433,140,41.5098589653298,0.213485326336042,173.582112489701,0.873449084832436,1010.34254315101,1571.90514002771,2338.49146702044,1973.70628994237,97661.5085329796,98428.0948599723,98989.657456849,98024.8822285466,0.473056164743748,1.01143371157888,2.16253001051656,0.834027741927847
AZ,2020-05-20,4.5337660469558,29.2374233073165,19.961179970853,41.6440920570197,0.577024769612557,0.259833500037037,0.200404160472745,0.333154070964188,1.12853090906326,0.837879746776167,1.47400379608789,221.125355824893,151.401303735109,312.257875978152,141,29.4708832245989,0.284656505558176,140.69560944956,1.01025226720511,1030.30372312187,1601.14256333503,2380.13555907746,1669.58295916898,97619.8644409225,98398.857436665,98969.6962768781,98005.9382788957,0.51444072869983,1.09234636105481,2.31945199114651,0.876863766544487
AZ,2020-05-21,6.07249876592262,29.6412390935683,19.9717516738221,42.6421373609493,0.233557644843178,0.259802732743195,0.200275582274426,0.333952671227813,1.13443109334665,0.84383671077669,1.48125358283144,222.844901357454,151.134312264253,315.19966304879,142,31.6605678951261,0.245385200711326,169.595462518197,1.03021029857708,1050.27547479569,1630.7838024286,2422.7776964384,1757.27660347138,97577.2223035616,98369.2161975714,98949.7245252043,97682.5640492541,0.51802408854148,1.09856418145636,2.3297049065359,0.66025722631599
