state,date,numDate,Time,Iter,CumInfected.2.5.,CumInfected.50.,CumInfected.97.5.,CumInfected.Random,D_pos.2.5.,D_pos.50.,D_pos.97.5.,D_pos.Random,N_dtCumInfected.2.5.,N_dtCumInfected.50.,N_dtCumInfected.97.5.,N_dtCumInfected.Random,N_I_tot.2.5.,N_I_tot.50.,N_I_tot.97.5.,N_I_tot.Random,N_pos.2.5.,N_pos.50.,N_pos.97.5.,N_pos.Random,Refft.2.5.,Refft.50.,Refft.97.5.,Refft.Random,Rt.2.5.,Rt.50.,Rt.97.5.,Rt.Random
TN,2020-07-19,201,141,162,3228.11,5928.47,11624.875,7752.86,0.270009850386006,0.333657481856517,0.424871660906575,0.269701723810229,79.2550936614003,142.500762171238,283.804564065874,142.664105497971,442.64361253645,869.102910542329,1667.62554300125,809.14031477306,23.0489258290973,28.5434958898397,35.6628488306199,27.2034363160171,1.144489,1.270195,1.4560265,1.22944,1.33422425,1.51553,1.80326625,1.44485
TN,2020-07-20,202,142,473,3325.70925,6061.69,11889.165,3932.45,0.276669770019039,0.343506403556272,0.440247385701404,0.340776205145747,80.9153383703505,145.625298169295,291.564799783985,102.160817691861,456.455751456911,894.568655008644,1708.50859855086,514.132455843123,23.5170644356111,29.3446176653282,36.8973246252036,27.7424473296478,1.1351155,1.261865,1.449749,1.20876,1.33422425,1.515525,1.80326625,1.39577
TN,2020-07-21,203,143,227,3423.7535,6221.515,12158.71,4083.64,0.282771642661323,0.354340070995409,0.456091798217471,0.348188521774376,82.9523599779417,148.626319961975,299.246512096485,105.319032726359,468.769173255799,916.612316511485,1747.0923277105,673.784267321348,23.9457363364881,30.0823349939539,38.0165924898092,29.1685348769851,1.12635275,1.25559,1.44329425,1.25383,1.33422425,1.51552,1.80326625,1.4868
TN,2020-07-22,204,144,276,3513.12875,6412.75,12434.0375,5514.15,0.288737847358992,0.365532493387927,0.474250839120514,0.405577599867861,84.9786994737577,152.00520590045,304.953571251809,140.586548241412,481.287341631653,939.441578146933,1799.46945267466,723.570669015023,24.3156968910149,30.8478741352907,39.3706252029894,27.998700867777,1.1197625,1.249925,1.4357545,1.23463,1.334219,1.515515,1.80326625,1.46762
TX,2020-03-01,61,1,283,0.212111475,0.780212,2.11936775,0.399408,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,0.39827708632133,1.45172860931523,3.97683984839088,0.74948921193324,2.0327637225439,9.17954519126354,27.3022433772576,3.67741887201151,2.1989521546181e-06,1.8156837517715e-05,7.28111175514895e-05,1.62974872189605e-05,3.06851575,3.931175,4.433916,4.21007,3.06874025,3.9315,4.434243,4.2102
TX,2020-03-02,62,2,335,0.764598175,2.77904,7.59985425,1.15307,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,0.69837238261531,2.53459793134066,6.75559314786814,1.06027473350439,2.25658068468415,9.71736295924238,27.8714543972642,3.52877707009489,1.21505447618577e-05,8.80745785927318e-05,0.00492430976661822,1.20461937335168e-05,3.06561425,3.928665,4.4314605,4.40013,3.06614025,3.92942,4.43212175,4.40036
TX,2020-03-03,63,3,405,1.60284525,5.797295,15.5018375,12.7033,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,0.979434027198553,3.53212237282944,9.23286742003114,7.29927812850384,2.71894851203176,11.1659480186169,31.3517547544081,21.2687105454737,4.69660673528078e-05,0.000287759147583755,0.00793810248428043,0.000556910134925716,3.06311525,3.92643,4.425576,2.79786,3.064022,3.927545,4.42759075,2.79888
TX,2020-03-04,64,4,100,2.73258425,9.86425,25.9160475,18.2657,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,1.28154573058153,4.54349015986098,11.8530852709735,8.26620856941715,3.30996357724051,13.3067175989583,36.4272084024624,32.3662522963175,0.000130851964801483,0.00103556950037145,0.00962122344204681,0.00900424443044169,3.05990925,3.91913,4.4207655,3.7721,3.06117125,3.9204,4.422151,3.77452
TX,2020-03-05,65,5,491,4.19724025,14.98825,39.3542875,4.86112,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,3.44876570572213e-18,1.64565106678428,5.66478735376242,14.5234550728084,1.87004492120795,4.07538919062332,16.126600878242,42.3788295999697,4.47356643517747,0.000366528525206735,0.00225432019120233,0.0113067593979986,0.0026181546268589,3.05536825,3.9096,4.40861525,3.43302,3.0570455,3.91105,4.410075,3.43336
TX,2020-03-06,66,6,110,6.036776,21.3101,55.9539474999999,11.2151,3.44876570572213e-18,3.44876570572213e-18,0.000172451925154473,3.44876570572213e-18,2.10069406064951,7.00254632718351,17.6322173139005,3.65858861125827,5.09681788940988,19.653619077827,51.1272101027039,11.0051493175876,0.000851089677185529,0.0037981946470259,0.0134183998409981,0.00884053152239106,3.04071275,3.8895,4.3874895,3.99306,3.04233425,3.89215,4.3895135,3.99406
TX,2020-03-07,67,7,392,8.41399025,29.00005,75.3553675,36.7004,3.44876570572213e-18,3.44876570572213e-18,0.000585602572310184,3.44876570572213e-18,2.6677909872785,8.60820542062509,21.5097318477752,10.1861364377927,6.5648272594304,24.2175604183229,62.0692211421339,36.4148273335789,0.00151090753200429,0.0054299608968598,0.0165124668914181,0.00906218369429782,2.99681,3.862715,4.36140225,3.89577,2.99845625,3.86434,4.36397,3.89859
TX,2020-03-08,68,8,132,11.415755,38.6195,98.7591825,47.8935,3.44876570572213e-18,0.000105179594301687,0.000926322518015573,3.44876570572213e-18,3.33857746898603,10.6244918028185,26.6146241598936,13.2822658501047,8.4957903158728,29.4945168246483,74.7939250405945,37.0542284954198,0.00239960712005957,0.00746600870654698,0.0199815872123354,0.00680475961396034,2.9459,3.83117,4.327323,4.24936,2.94961625,3.83291,4.33375125,4.25437
TX,2020-03-09,69,9,421,15.2594,50.25785,126.9883,64.7884,3.44876570572213e-18,0.000239738361458995,0.00106723451513682,3.44876570572213e-18,4.30238608718252,12.8229075019311,33.5730297348096,16.2026461620532,10.9688053623892,36.1156469086075,90.62169899235,43.9531394131463,0.00407218270070842,0.0100891571461478,0.024300936915833,0.0152728244401334,2.88661525,3.78312,4.303217,3.22816,2.89106925,3.78688,4.306681,3.23186
TX,2020-03-10,70,10,399,20.0379325,64.655,161.64975,25.2486,4.73697367567483e-05,0.000324281576407353,0.00130766702691324,0.000405116161154062,5.38925942619229,15.5358445566803,41.2374088581754,6.29492857968344,13.6923189193665,44.0967805047896,110.213162690246,18.2623525044816,0.00603555725725319,0.0139154764775038,0.0311208529928785,0.0135222654555659,2.84292975,3.731325,4.25758925,3.78573,2.849503,3.735135,4.26365775,3.78727
TX,2020-03-11,71,11,387,25.84581,81.97565,206.8898,192.105,9.05080707842607e-05,0.000385816868264841,0.0012893940004789,0.000382816442100863,6.6294528177985,18.8540744804409,49.3935069605231,40.9989267096247,17.0804648080877,53.4486260307111,135.471698549183,112.432865895677,0.00889967785424419,0.0189473291051236,0.0399260588081459,0.0177877678557172,2.7899925,3.654275,4.20561625,3.52007,2.797819,3.660995,4.21131375,3.53626
TX,2020-03-12,72,12,97,33.8821775,102.9445,263.671675,126.09,0.000122576108310004,0.000471649749148853,0.00149747726237392,0.000432406244183441,8.06804938949777,22.6944647758763,59.081331241496,27.1838955333001,21.408789062143,64.8762836349066,165.758414100265,83.383222603238,0.0133057683261978,0.0261278144988938,0.0511859856922437,0.0164514056324069,2.71922225,3.560485,4.15603125,3.52497,2.72799275,3.567465,4.16322125,3.53292
TX,2020-03-13,73,13,102,43.15449,127.582,331.019525,113.134,0.00017955656356846,0.000560476158665433,0.00176049255064883,0.0011027704245303,9.90322125408088,26.919599373442,71.6845868556296,24.1969885308882,26.8648260765038,78.2935341747333,202.481043773079,74.8113154416657,0.019409649080847,0.0356535123040407,0.065748191958713,0.0552737128421792,2.60501125,3.438175,4.0887565,3.48329,2.61382225,3.44579,4.102577,3.49032
TX,2020-03-14,74,14,213,54.2986125,156.512,409.00565,51.6614,0.000253871420564873,0.000706102014972402,0.00194663735169833,0.00118005036646412,11.9253498453798,31.2221760049298,83.1159173953018,12.2828480362435,33.090377560868,93.7215875592813,247.882716514114,30.9746753340587,0.0281637769516298,0.0483913559998401,0.0854919962597446,0.0415300366283059,2.47664025,3.304455,3.99808725,3.68148,2.48466725,3.318545,4.0085365,3.68526
TX,2020-03-15,75,15,89,66.85223,191.923,496.0802,152.981,0.000341000382088753,0.00091341939222333,0.00222745620317589,0.000916274970227668,14.0000384882253,36.3291255057917,96.2524556505112,28.6632090951125,39.7818400482469,111.540152892751,296.385019306708,106.283026889233,0.0409223123794721,0.065857112601614,0.110801573851127,0.0629275585728883,2.35546475,3.130235,3.88904275,3.96567,2.363811,3.141845,3.897348,3.97815
TX,2020-03-16,76,16,325,83.0306625,232.8295,591.605525,209.227,0.000459565963869144,0.00117091286172681,0.00262705106287338,0.0015926537979653,16.2388245764976,41.9578560141008,108.44412694341,34.3854356417037,47.8250083175607,133.609149520237,353.340790024625,121.405174755683,0.0573060704725613,0.0896208326968924,0.144158992789355,0.12598996388487,2.15975,2.940185,3.748586,2.90326,2.17846275,2.95705,3.75939225,2.91479
TX,2020-03-17,77,17,78,101.43165,278.8025,708.341,477.122,0.000667426952814436,0.00147928769606966,0.0031160418095246,0.000687983924337391,18.4616109784697,48.0683790914992,122.172197492465,92.9197495327009,57.4904069995321,152.927065744269,412.753366590241,263.78643228671,0.079133515550019,0.119562154362546,0.184281208768928,0.11212144235245,1.9915365,2.733265,3.57488625,2.20951,2.01362425,2.749365,3.5864255,2.22663
TX,2020-03-18,78,18,461,123.933525,328.032,830.23285,559.143,0.000903166039341933,0.0019049153912585,0.00384100245134818,0.00175556659237221,20.9985161340675,54.4825659892866,133.97311500899,94.7724264698148,68.7256062335199,178.990767688693,471.836413592676,326.840215684428,0.109401090451433,0.159781660022677,0.236019634995743,0.132371559946739,1.844368,2.517835,3.388329,2.36912,1.86407725,2.53033,3.404636,2.38955
TX,2020-03-19,79,19,371,147.877375,380.439,963.697325,301.383,0.00123056314446869,0.00245872336143192,0.00467601156867763,0.00208961748739416,23.7082311794561,60.0193868915382,146.314402380117,47.332929804754,79.9082117904954,206.138416694426,529.035141232646,186.83308846522,0.148880559966431,0.211390541987671,0.301079841305736,0.188915453198335,1.67994225,2.30277,3.18402075,2.81495,1.69658025,2.318785,3.1935765,2.83292
TX,2020-03-20,80,20,269,172.12965,441.709,1100.29475,381.085,0.00173495607876167,0.00316039371247247,0.00569522184892399,0.00286193752829928,26.3097808616334,65.1523573296497,152.743220666411,61.6573781634709,92.8681387539147,233.579728100002,585.781477031168,221.992909958487,0.198079082335867,0.273419697094218,0.378889246372614,0.24914090384079,1.51234475,2.074015,2.93046925,2.23593,1.5305265,2.09111,2.9460245,2.25028
TX,2020-03-21,81,21,381,200.3309,507.5075,1257.6815,419.695,0.00226019542223946,0.00402146773881435,0.0068711552513269,0.00418069725144754,28.2369761415423,68.5647385571765,155.756700408586,55.6144508939046,104.961365029743,260.513208755409,643.982588423507,226.664952860029,0.26134592185697,0.349544474954908,0.470946890698027,0.269375157112833,1.323944,1.85176,2.6554455,1.91392,1.345716,1.873025,2.677874,1.92742
TX,2020-03-22,82,22,183,228.2626,577.4035,1419.59075,426.77,0.00304711719226603,0.00507889379184581,0.00822129615582296,0.00507703145836472,29.0883798288454,71.1128590988492,159.664539939311,66.1883665476486,116.332747399536,287.108537933371,695.027166099902,243.558386792938,0.338447234971064,0.440978151345013,0.577732402750584,0.469866737278995,1.13224425,1.654315,2.343374,2.08006,1.14825975,1.673935,2.3767545,2.09334
TX,2020-03-23,83,23,61,256.5129,652.0505,1570.229,602.527,0.00401871993473832,0.00636269682580088,0.00999232442704534,0.0056271095884274,29.74812267301,72.2661263508427,160.559546371431,60.5599809159101,127.191962196286,312.853229050016,731.039867352194,258.450157110246,0.429856830354629,0.549814299486193,0.700589335430091,0.715601640108814,0.9811481,1.46957,2.079173,1.19217,0.9962085,1.483915,2.10998875,1.20402
TX,2020-03-24,84,24,3,287.846875,727.4905,1712.24875,638.412,0.00504460185224239,0.00793792056188946,0.0121712623596434,0.00664846155217702,30.1796813830213,71.4761865659471,158.970010257664,65.898670228368,136.656271971871,338.613612050622,763.964285134154,283.957573146338,0.539239090545309,0.673207687671225,0.843351422914172,0.794995675420243,0.8755291,1.312595,1.862572,1.21567,0.89350495,1.32977,1.88226825,1.22813
TX,2020-03-25,85,25,387,316.81635,802.4615,1844.74775,1490.21,0.00643676251809697,0.00976945656522732,0.0146121909522252,0.00898068936067161,30.2562465682626,70.2825687551966,155.299575136206,121.797644292995,145.947462330943,357.369724341192,796.836454115672,540.059465687558,0.66333249194946,0.808050977999254,0.996019572573083,0.862108656053596,0.78733035,1.17303,1.65905325,1.05208,0.803393475,1.189325,1.6745495,1.08095
TX,2020-03-26,86,26,148,345.286625,881.929,1971.30725,782.384,0.00822495184747103,0.0118828257020368,0.0173533802956358,0.0163499429453445,30.1747841357191,68.6378523901378,149.147287506112,51.7287265732674,154.586948056519,374.279022596347,809.122078408309,266.473020771468,0.796855767203625,0.963443738784829,1.15961142894744,1.02934620265547,0.743560825,1.07146,1.4901155,0.980494,0.760043025,1.0854,1.501888,0.990824
TX,2020-03-27,87,27,39,373.20485,948.823,2101.27025,1251.37,0.0101455694689877,0.0143711963778579,0.0203872258614939,0.0123713088765953,29.3064970159037,66.8144899615225,140.045330921313,73.1772902502945,161.311247966565,382.197388656685,820.70518912669,524.653829280097,0.940640413719452,1.12216973162498,1.32716427895397,1.14452807969518,0.71200755,0.99179,1.362916,0.8036,0.727963725,1.006185,1.3777695,0.818383
TX,2020-03-28,88,28,211,401.476625,1010.535,2239.35975,1073.83,0.0125586251371359,0.0173114933117569,0.0239620948230543,0.0165844935009907,28.8151108428125,65.1411488411061,135.118096601376,50.4019864062761,166.025779661601,387.529180437732,820.545769931943,432.323473806504,1.08400310375118,1.28359093486416,1.51494422604369,1.25341251055624,0.683224375,0.9328585,1.259887,0.787612,0.697635575,0.949982,1.288297,0.799374
TX,2020-03-29,89,29,439,428.732825,1079.11,2352.6195,1869.53,0.0150961924557491,0.0204435243750656,0.0279449389725389,0.0236444962648315,28.126008656195,62.7533959047494,131.319246688866,89.9438096052332,169.647259553866,389.843302226271,814.204007113976,644.681222136344,1.23265663147121,1.45486353734174,1.70304956417775,1.48300718988328,0.656931,0.8953455,1.16371875,0.760172,0.671485025,0.911156,1.18292675,0.78086
TX,2020-03-30,90,30,194,454.88215,1150.565,2470.92175,1093.98,0.0177805159636295,0.0240061510805621,0.0322088101065113,0.0187944280775604,27.3971085755249,60.3904740814739,126.894437178853,66.0535198085549,171.935972561068,387.782664717102,805.795571446855,365.244980830208,1.38514303117743,1.62498080330789,1.89880107453883,1.35026764663574,0.642578125,0.865982,1.10907225,1.01016,0.658285775,0.883637,1.127918,1.03007
TX,2020-03-31,91,31,483,480.17175,1213.965,2599.1795,1053.08,0.0210623174374319,0.0277443199604799,0.0364246218281831,0.0288397858992455,26.8700009494452,58.4679596388191,121.526148834726,49.0973183398014,173.41043198515,387.391229809503,798.108703784513,335.775277874813,1.54668606206516,1.79416517815065,2.11137626754641,2.09461474890175,0.6336995,0.847915,1.05533225,0.807662,0.6470496,0.86629,1.06764925,0.819138
TX,2020-04-01,92,32,478,506.358425,1269.93,2723.6535,1933.25,0.0241016223994022,0.0316437703686258,0.0404216981715437,0.0404992005588656,26.3418380010595,56.4287044770256,115.130447321121,75.4165738230199,174.2189002638,384.030407629277,782.867228624645,457.778813480439,1.69515309777965,1.963284026445,2.30945698804599,1.73195289358513,0.61928595,0.835968,1.0101835,0.711633,0.635764875,0.8522485,1.02724175,0.732153
TX,2020-04-02,93,33,92,533.2786,1334.94,2848.06,779.36,0.0274351708782361,0.035614541251566,0.0447963108967098,0.0339593751264188,26.0818821128422,55.4156295509697,110.605339082472,33.7255832992279,174.476497196274,380.317811347067,778.01533259155,266.788927710112,1.82510905600695,2.13109406815402,2.51473855890083,2.07313238732081,0.611563325,0.8235715,0.983944,0.846401,0.626598475,0.841755,0.993943825,0.857208
TX,2020-04-03,94,34,121,561.263325,1388.695,2974.63425,1487.97,0.0307219316771234,0.0395842430171375,0.0494201055660285,0.0423401516925801,25.6301110492211,53.6724509250124,106.675979253743,59.2256534643662,174.161090328657,375.944776432211,771.38120066088,453.829976747387,1.96220706313424,2.28722141603492,2.70538408541544,2.13305814022343,0.5981393,0.814438,0.9579864,0.883501,0.615799075,0.831955,0.9810136,0.900497
TX,2020-04-04,95,35,388,588.8235,1433.99,3097.066,723.986,0.0343021755400362,0.0433970259430986,0.0539873663435162,0.0434268577664531,25.2443243576562,52.3339849546217,102.556583812715,27.5669844278917,171.951914480543,369.793902796056,756.008068870196,184.334457711425,2.10781403744897,2.44983589220828,2.88203840055765,2.35251344837565,0.590748525,0.8053115,0.949969025,0.814338,0.60879245,0.824378,0.974422925,0.822473
TX,2020-04-05,96,36,65,616.463875,1493.095,3197.918,795.406,0.0377553884291359,0.0472665410649188,0.0581850573879787,0.0391897042204029,24.8677777716083,50.8867104262154,98.2817352575009,32.0237898617393,169.576525369241,364.225870564167,731.363102917963,220.603402255651,2.23228809636789,2.60009516524088,3.06200111664136,2.34580559907802,0.58144855,0.798952,0.944306475,0.846019,0.59926515,0.817614,0.968302025,0.857802
TX,2020-04-06,97,37,174,644.482825,1549.01,3292.849,1676.85,0.0412383227810874,0.0510289720115764,0.0621825906927953,0.0384847765101533,24.4838154771017,49.4113284573074,95.2801623789255,48.2744428424161,168.464789878259,358.059477482336,719.826378098324,494.425397869442,2.36081548962075,2.74178597987762,3.22750652066754,2.6022454706584,0.574028675,0.7923465,0.937473425,0.761871,0.593259275,0.810995,0.9587694,0.780693
TX,2020-04-07,98,38,423,672.333475,1601.61,3384.3055,2107.81,0.044542688666711,0.0544265235465686,0.0658817367887529,0.0671971305165723,23.8712405393028,48.2608202178786,93.5674535979783,73.1659093234656,167.215879731332,352.779417186876,708.778688255756,432.347615166444,2.48512961203007,2.88308191084106,3.37657778013367,3.13961145032979,0.568023525,0.785608,0.929919825,0.807521,0.587781675,0.8055095,0.9471646,0.834316
TX,2020-04-08,99,39,378,700.009175,1648.6,3486.17075,2602.01,0.0474769675044535,0.0575417936085474,0.0699698691686588,0.0588366326927607,23.2660813099626,47.1339360235338,92.1433547751144,32.6698126537352,165.83962391072,347.133787726609,694.851106610625,413.865679749479,2.61540699522115,3.01733028908485,3.52818646896778,3.06026569773824,0.5631429,0.779816,0.923912325,0.444366,0.580643225,0.800127,0.940315375,0.460678
TX,2020-04-09,100,40,467,725.257575,1698.585,3571.213,3243.68,0.0495924403883434,0.0606734453076284,0.0736328635781061,0.0630720618559581,22.7844189317786,45.9711846658496,90.6630324493331,84.6709917177547,164.342790619123,342.636424808062,674.80239693355,655.896608211353,2.73934666789397,3.13766807085462,3.66739589667926,2.99973296207141,0.557390925,0.7732225,0.919273375,0.760422,0.5733063,0.7944435,0.9349987,0.794591
TX,2020-04-10,101,41,303,749.013,1739.38,3639.171,2147.46,0.0518600986809126,0.0636754234161742,0.0766102174995131,0.0597584877659003,22.2605427991652,44.8636135594569,89.1953757156059,66.2901051359674,161.89006293687,336.688683471973,655.775901411652,442.090378285109,2.84912450151109,3.25719021953497,3.78932269724793,3.00212640547118,0.551403475,0.767467,0.913367125,0.871077,0.565864525,0.789283,0.930559275,0.895438
TX,2020-04-11,102,42,107,772.47625,1782.48,3718.012,1060.6,0.0545212956281618,0.0665013420354429,0.0796355178861439,0.072011952318331,21.7679642153311,43.8888199327346,87.2036531671516,26.019419792763,158.84852748568,331.040639875712,639.185010450277,218.537591597924,2.94678561413602,3.36529522934654,3.87659198904838,3.50839486477407,0.5453252,0.760937,0.907097825,0.667179,0.55861615,0.7845055,0.9272046,0.678461
TX,2020-04-12,103,43,130,795.63165,1830.03,3793.955,3106.5,0.0570564401888668,0.0690730866221999,0.0825324379693792,0.0685752572925789,21.0827444767069,42.7833180857654,84.9697927784984,82.1599454074184,155.318000166989,324.305028014151,622.702928046918,479.878504122706,3.0386778039267,3.46426790756935,3.97363335847598,3.33551168871192,0.5385938,0.754716,0.90095565,0.831103,0.5531836,0.779158,0.92224535,0.864497
TX,2020-04-13,104,44,342,818.46305,1876.35,3867.08325,1900.25,0.0593715793632896,0.0715501625903348,0.0846765787181979,0.0758076638540488,20.3564559738675,41.6133243200991,83.4033547730452,45.9282475328134,151.343375288373,318.675435314416,606.350691672379,400.32927435452,3.11861777884935,3.55517737157219,4.06491356479218,3.24727501813102,0.536894425,0.7487605,0.8955278,0.766502,0.5559815,0.773169,0.91744675,0.792427
TX,2020-04-14,105,45,40,840.9553,1917.6,3937.48675,1056.33,0.0612573644511784,0.0736139039886389,0.087067245861576,0.0683621235719653,19.8863400632662,40.6535328241967,81.835451042167,33.2865899125465,148.885991772418,312.648027490525,590.137181898353,245.696966407056,3.18848123635216,3.63617163417108,4.14943074155946,3.48111512804181,0.538145125,0.7437375,0.89062815,0.904364,0.560451175,0.7673675,0.9128313,0.928487
TX,2020-04-15,106,46,114,863.70855,1957.97,4005.23925,2878.93,0.0631388385819351,0.0754620975303354,0.0894298400521095,0.0768526398628826,19.213583301711,39.5737242817351,79.953088854241,65.3565242594284,147.102126333047,303.491209665263,574.081453155363,526.319583115961,3.25156511023066,3.71414822677745,4.21856728547065,3.51287826019151,0.541456025,0.7391,0.88571425,0.7246,0.56318625,0.762385,0.9079911,0.762104
TX,2020-04-16,107,47,227,889.2127,1999.635,4059.27025,3447.67,0.0650521706858985,0.0772220026699654,0.0912982002512702,0.07709819198113,18.5984657613956,38.400799065219,77.6297674831815,44.7942933687719,144.962382760503,294.838428947891,558.186954209117,397.697866121054,3.29172012397209,3.77874360844563,4.27289310505861,4.18366318995446,0.549512875,0.7333245,0.879315875,0.608144,0.564256075,0.758198,0.9032452,0.638702
TX,2020-04-17,108,48,327,912.084175,2041.695,4108.58025,2370.52,0.0669379902614444,0.0788415430453725,0.0933646661744818,0.0888129593303269,18.1137253598192,37.3206456461868,75.3314151758314,45.1974540797708,139.426355074364,284.267099868426,542.469290724431,275.320484312927,3.33130850550808,3.81795607451969,4.34512577838211,3.84106280474803,0.544699075,0.728933,0.87304255,0.745964,0.558587575,0.754329,0.898588375,0.770196
TX,2020-04-18,109,49,415,933.814225,2076.27,4169.55075,2187.04,0.0686772372944971,0.0802655384052652,0.0950217980960813,0.085357640969764,17.5062468355419,36.3167099492511,73.1901541463769,28.7887786544579,134.15833959313,274.340172661076,526.937343272998,293.167501963469,3.37173829965711,3.85184019757841,4.40523690244142,3.68873082352628,0.541687225,0.7254865,0.866911675,0.505491,0.55709685,0.7506085,0.8947117,0.521993
TX,2020-04-19,110,50,297,955.2078,2109.41,4234.68175,1737.38,0.0702985710280712,0.0814874360948026,0.0962550853343618,0.074328143366294,16.8927148652597,35.1817211554979,70.9039587381394,25.7905597005313,129.802565750632,266.192463681307,511.728631387334,198.209876775256,3.39168302904816,3.887155558405,4.44168604499377,4.00005090378182,0.537521275,0.7218385,0.86102115,0.655068,0.554558925,0.747146,0.89195245,0.669056
TX,2020-04-20,111,51,298,976.254675,2146.41,4297.98075,3104.59,0.0710895540645928,0.0825106848796903,0.0971017573151166,0.0686404389644171,16.4760884485628,34.2335347561952,69.5913240228845,57.6664664888092,125.464535807689,257.801099404429,496.736933083702,491.759501978919,3.41968588572977,3.90539952898827,4.47747733548775,4.1854910357785,0.544455125,0.7213215,0.8568256,0.826277,0.56450955,0.745802,0.888496125,0.865042
TX,2020-04-21,112,52,257,996.9441,2177.38,4359.906,1731.27,0.0724799929341688,0.08350496403265,0.0982095181036231,0.0700906449436732,15.997604970168,33.2673113122516,67.878865277451,36.3910308502094,121.272845615555,250.909775771255,485.268321386751,252.019243698786,3.41733468970989,3.92179840991898,4.51769942772217,4.03815976483005,0.54944525,0.7194325,0.853271775,0.837045,0.56804305,0.7448945,0.884918125,0.857798
TX,2020-04-22,113,53,116,1017.2705,2209.455,4411.722,2565.37,0.0736376487405228,0.0844894142033484,0.0988354690792116,0.0870509849312735,15.4657242523516,32.2382513571497,66.1721142392604,37.4463531561604,117.552463744764,244.515936591132,475.782318874877,368.59718109617,3.40795085688205,3.92374696254271,4.51688207024991,3.39336473342541,0.5554595,0.716959,0.8496953,0.682955,0.574108725,0.743957,0.88047935,0.710316
TX,2020-04-23,114,54,78,1036.00725,2243.87,4471.89475,2778.26,0.0744016020758259,0.0853307405972593,0.0991096200870737,0.0879424908662027,15.1361188163243,31.3415895174904,64.6735910524671,27.6176123084517,114.662432571026,237.120230973496,467.262919171175,182.1982922333,3.41501677427908,3.91884971524059,4.48981357041712,3.70024970098339,0.562353,0.715759,0.845189575,0.724325,0.5842736,0.7436765,0.876286775,0.756716
TX,2020-04-24,115,55,181,1053.4225,2276.87,4533.6945,1455.04,0.07516108925954,0.0860285983378122,0.0994603854250885,0.0915857669577276,14.7601162730665,30.2824390816061,63.1841898509654,18.5337358778649,112.364295811533,229.723318287863,455.943552810139,131.522128953419,3.39935825712624,3.89927796986062,4.50251192574559,3.56102302944339,0.57617705,0.717992,0.8408411,0.636584,0.59859365,0.7455245,0.87225905,0.659387
TX,2020-04-25,116,56,304,1070.40025,2304.605,4594.14025,1994.27,0.0757437409816932,0.0865065972646253,0.100052348814647,0.0867888787376386,14.3987537402295,29.6103953523606,61.6968147993158,27.2210387399507,109.33755556522,222.75698400059,444.971908251382,249.488194547357,3.38507838406427,3.88986283948399,4.51019060258938,4.006189706738,0.574840675,0.723191,0.83925555,0.671042,0.60578325,0.7511885,0.8686109,0.69696
TX,2020-04-26,117,57,357,1086.93525,2333.505,4652.968,3204.3,0.0759317504441407,0.0867906031204915,0.100181091238442,0.0814598459691568,14.1790578806693,28.811781921715,60.2100605254932,46.7628488335981,106.725158652707,216.34141759652,435.876047359968,339.76377541348,3.36125413813086,3.87672304214519,4.50631332774472,4.40328059009485,0.574910225,0.7289725,0.8350142,0.74719,0.604963825,0.7574755,0.86809835,0.78916
TX,2020-04-27,118,58,183,1103.0275,2367.905,4710.279,2175.01,0.0758721643946601,0.0869606272697836,0.100177297596165,0.0827562369979377,13.8075189024262,28.0983357601723,58.413253592812,34.1345034489554,104.873326663191,210.409713020963,428.782798494724,272.095543501506,3.34816693446907,3.84949503689852,4.50824894749706,4.2490173000779,0.5817254,0.734438,0.8401275,0.813259,0.60433145,0.7604075,0.86903115,0.837066
TX,2020-04-28,119,59,306,1118.698,2400.4,4773.574,2229.79,0.0755742082815142,0.0870797821249163,0.100347942523285,0.0864184813008441,13.4751328990487,27.3211736522163,56.504172092581,18.3496752521505,103.075381637826,204.834783257663,421.655320629851,169.368194054873,3.31643846241471,3.82243946993713,4.50029954254537,4.00394800902928,0.583956475,0.739507,0.842631675,0.627854,0.61107845,0.7687665,0.872341275,0.65027
TX,2020-04-29,120,60,389,1133.98825,2432.08,4827.04475,3963.82,0.0751787641837818,0.0871304789807904,0.10009362191823,0.0986026256625898,13.3551330963181,26.6150733616268,54.9630480274078,54.8312362021351,101.223187527911,199.823036934108,414.479128949384,312.924101185268,3.3108303382815,3.79541839063279,4.48543363797086,4.20680440783986,0.589756,0.749614,0.8523612,0.752984,0.6249678,0.779578,0.878787375,0.804391
TX,2020-04-30,121,61,304,1148.973,2459.9,4879.608,2119.99,0.074922270856333,0.0869356237184171,0.0997320274558997,0.086955454121225,13.2576632177515,26.1170371060634,53.6220817018803,23.4859220176824,98.8650250013097,195.448105198114,406.570936747878,215.185046455391,3.29846065032478,3.75798203889718,4.45556818915073,3.79671167777244,0.61022455,0.7587335,0.8562015,0.705959,0.638819575,0.7895345,0.885204775,0.734753
