date,numDate,location,iso_code,population,Cases_14,Deaths_14,Tests_14,new_cases,new_deaths,new_tests,PositivePct_14,TestsPer1000_14,Cases_14_pop,Cases_pop,TestsPer1000,PositivePct
2020-03-14,74,Greece,GRC,10423056,16,0.214285714285714,610,38,2,700,2.62295081967213,0.05852410271997,0.153505843199921,0.364576377599813,0.0671588063999656,2.28571428571429
2020-03-14,74,Hungary,HUN,9660350,2.14285714285714,0,96,11,0,156,2.23214285714286,0.00993752814339025,0.0221819824629247,0.113867509976347,0.0161484832330092,1.37362637362637
2020-03-14,74,Iceland,ISL,341250,11.0714285714286,0,125.642857142857,22,0,323,8.81182490051165,0.368184196755625,3.2443746729461,6.44688644688645,0.946520146520147,3.42768686421937
2020-03-14,74,Luxembourg,LUX,625976,3.57142857142857,0.0714285714285714,52.1,17,1,92,6.85494927337538,0.0832300279882935,0.570537619881365,2.7157590706353,0.14697049088144,3.88198757763975
2020-03-14,74,Norway,NOR,5421242,76.7857142857143,0.214285714285714,1278.28571428571,94,3,2761,6.00692892266428,0.235792040695788,1.41638602898956,1.73392001316304,0.509292888972675,2.7810834583743
2020-03-14,74,Portugal,PRT,10196707,12.0714285714286,0,378.428571428571,57,0,1253,3.18988297470744,0.0371128219560071,0.118385558900815,0.559004000016868,0.122882809126515,0.963402120624786
2020-03-14,74,Russia,RUS,145934460,4.07142857142857,0,5528.33333333333,14,0,10031,0.0736465825401611,0.0378823023248473,0.0027899021049782,0.00959334758904785,0.0687363354755279,0.0405884614836863
2020-03-14,74,Slovenia,SVN,2078932,12.9285714285714,0.0714285714285714,1056.5,40,1,916,1.22371712527889,0.508193630190887,0.621885248222233,1.92406485637818,0.440610852110603,1.41141609482221
2020-03-15,75,Belgium,BEL,11589616,63.1428571428572,0.285714285714286,1023.57142857143,197,0,1269,6.168876482903,0.0883179760719793,0.544822685608023,1.69979747387661,0.109494568241088,4.97579646515817
2020-03-15,75,Canada,CAN,37742157,16.2857142857143,0.0714285714285714,3365,54,0,2568,0.483973678624496,0.0891575963716117,0.0431499298932869,0.143076083330372,0.0680406262948882,0.634178905206943
2020-03-15,75,Denmark,DNK,5792203,62.2142857142857,0.142857142857143,411.714285714286,39,1,723,15.1110340041638,0.0710807762977723,1.074104027678,0.67331894272352,0.124822973227976,8.60501877099387
2020-03-15,75,Greece,GRC,10423056,23.1428571428571,0.285714285714286,606.666666666667,103,1,600,3.81475667189953,0.0582042988799702,0.222035237485601,0.988193865599494,0.0575646911999705,3.85714285714286
2020-03-15,75,Hungary,HUN,9660350,2.28571428571429,0.0714285714285714,114,2,1,222,2.00501253132832,0.0118008146702759,0.0236607812937863,0.020703183632063,0.02298053383159,1.02960102960103
2020-03-15,75,Iceland,ISL,341250,12,0.357142857142857,200.857142857143,15,5,1075,5.97439544807966,0.588592360020932,3.51648351648352,4.3956043956044,3.15018315018315,1.11627906976744
2020-03-15,75,Luxembourg,LUX,625976,4.14285714285714,0.0714285714285714,49,8,0,18,8.45481049562682,0.0782777614477232,0.661823639062383,1.27800426853426,0.0287550960420208,23.015873015873
2020-03-15,75,Norway,NOR,5421242,85.8571428571429,0.214285714285714,1466.5,131,0,2870,5.85456139496371,0.27050996801102,1.58371721567019,2.41642044387614,0.529398982742331,2.99153807864609
2020-03-15,75,Portugal,PRT,10196707,17.5,0,444.571428571429,76,0,951,3.93637532133676,0.043599509976253,0.171624035092898,0.745338666689158,0.0932654042133406,1.84016824395373
2020-03-15,75,Russia,RUS,145934460,4.35714285714286,0,5460.85714285714,4,0,5056,0.0797886255428243,0.0374199290754024,0.00298568470883632,0.00274095645401367,0.0346456895787328,0.0861776672694394
2020-03-15,75,Slovenia,SVN,2078932,15.6428571428571,0.0714285714285714,901,38,0,590,1.73616616457904,0.433395608899185,0.752446792047895,1.82786161355927,0.283799566315781,2.65133171912833
2020-03-16,76,Belgium,BEL,11589616,75,0.357142857142857,1136.07142857143,172,1,1892,6.60169757937755,0.0980249413415793,0.647131017973331,1.48408713455217,0.163249584800739,3.96405919661734
2020-03-16,76,Canada,CAN,37742157,27.7142857142857,0.285714285714286,6494.33333333333,163,3,12753,0.426745661052493,0.172071069847262,0.0734305824499795,0.431877807089828,0.337898016798563,0.217315813646089
2020-03-16,76,Denmark,DNK,5792203,66.3571428571429,0.214285714285714,478.571428571429,58,1,1016,13.865671641791,0.0826233867444612,1.14562875053141,1.0013461199478,0.175408216873614,6.53121484814398
2020-03-16,76,Greece,GRC,10423056,23.1428571428571,0.285714285714286,535,0,0,320,4.32576769025367,0.0513285163199737,0.222035237485601,0,0.0307011686399843,7.23214285714286
2020-03-16,76,Hungary,HUN,9660350,2.78571428571429,0.0714285714285714,129,7,0,234,2.15946843853821,0.0133535534426806,0.0288365772018021,0.0724611427122206,0.0242227248495137,1.19047619047619
2020-03-16,76,Iceland,ISL,341250,12.4285714285714,0,319.357142857143,9,-5,1707,3.89174681279356,0.935845107273679,3.64207221350079,2.63736263736264,5.0021978021978,0.728094401205122
2020-03-16,76,Luxembourg,LUX,625976,5.42857142857143,0.0714285714285714,74.75,18,0,358,7.26230291447683,0.11941352384117,0.867217182219674,2.87550960420208,0.57190691016908,1.51636073423783
2020-03-16,76,Norway,NOR,5421242,93.4285714285714,0.214285714285714,1885.92857142857,112,0,6263,4.95398250198841,0.347877584403827,1.72337946597056,2.06594724972617,1.15527032366384,1.49175429392578
2020-03-16,76,Portugal,PRT,10196707,23.5,0,561.142857142857,86,0,1677,4.18788187372709,0.0550317722322371,0.230466561410463,0.8434095438851,0.164464861057594,1.40131186642815
2020-03-16,76,Russia,RUS,145934460,6.21428571428571,0,5543.5,27,0,6122,0.11210040072672,0.037986230257062,0.0042582716339141,0.0185014560645923,0.0419503385286792,0.101507443879218
2020-03-16,76,Slovenia,SVN,2078932,18.0714285714286,0.0714285714285714,893.5,34,0,871,2.02254376848669,0.429787987293476,0.869265015470856,1.63545512792145,0.418965122476348,2.07479088076103
2020-03-17,77,Belgium,BEL,11589616,87.8571428571429,0.714285714285714,1258.71428571429,185,5,2255,6.9799114742935,0.108607074273581,0.758067763911616,1.59625651100088,0.194570726070648,3.8961038961039
2020-03-17,77,Canada,CAN,37742157,32,0.357142857142857,6482.25,63,1,6446,0.493655752246519,0.171750915031168,0.0847858271587392,0.166922097218768,0.170790450582885,0.496431895749302
2020-03-17,77,Denmark,DNK,5792203,72.7857142857143,0.285714285714286,541.785714285714,92,1,948,13.4344100197759,0.0935370729039908,1.25661538944188,1.58834212129651,0.16366829684664,7.67781796262809
2020-03-17,77,Hungary,HUN,9660350,3.57142857142857,0.0714285714285714,127.666666666667,11,0,117,2.79746363297277,0.0132155322184669,0.0369699707715411,0.113867509976347,0.0121113624247569,3.05250305250305
2020-03-17,77,Iceland,ISL,341250,14.9285714285714,0.0714285714285714,416.142857142857,40,1,1400,3.5873669756265,1.21946624803768,4.37467294610152,11.7216117216117,4.1025641025641,1.06632653061224
2020-03-17,77,Luxembourg,LUX,625976,9.92857142857143,0.0714285714285714,122.75,63,0,578,8.08844922897876,0.196093779953225,1.58609458327019,10.0642836147073,0.923358084016001,1.71774592189817
2020-03-17,77,Norway,NOR,5421242,102.214285714286,0.214285714285714,2329.21428571429,130,0,6586,4.38835904198227,0.429645879249494,1.88544037905494,2.3979744862893,1.21485076666934,1.55199340592599
2020-03-17,77,Portugal,PRT,10196707,31.8571428571429,0.0714285714285714,721.357142857143,117,1,2304,4.41627883948906,0.0707441277715583,0.312425794495643,1.14742926319252,0.22595530105945,1.38268849206349
2020-03-17,77,Russia,RUS,145934460,7.92857142857143,0,5682.33333333333,24,0,6793,0.139530206404143,0.0389375705596425,0.00543296725706281,0.016445738724082,0.0465482929802872,0.116716788290467
2020-03-17,77,Slovenia,SVN,2078932,19.6428571428571,0.0714285714285714,939,22,0,1121,2.09189106952685,0.451674225034778,0.944853277685713,1.058235671008,0.539219175999985,1.7522620109596
2020-03-18,78,Belgium,BEL,11589616,104.5,1,1402.5,243,4,2714,7.45098039215686,0.121013500361013,0.901669218376174,2.09670449823359,0.234175144370616,3.85040530582167
2020-03-18,78,Canada,CAN,37742157,44.5714285714286,0.571428571428571,7059.8,179,3,9370,0.63134123589094,0.187053432054771,0.118094544971101,0.474270720669198,0.248263500149183,0.475682268638512
2020-03-18,78,Denmark,DNK,5792203,78.9285714285714,0.285714285714286,623,91,0,1226,12.6691125888558,0.107558384953014,1.36266928884522,1.57107753302155,0.211663852251035,6.4378932649732
2020-03-18,78,Hungary,HUN,9660350,4,0.0714285714285714,136.5,8,0,216,2.93040293040293,0.014129922828883,0.041406367264126,0.0828127345282521,0.0223594383226281,1.85185185185185
2020-03-18,78,Iceland,ISL,341250,16,0.0714285714285714,540.928571428572,30,0,1828,2.95787666710683,1.58513867085296,4.68864468864469,8.79120879120879,5.35677655677656,0.87527352297593
2020-03-18,78,Luxembourg,LUX,625976,14.4285714285714,0.142857142857143,196.166666666667,63,1,882,7.35526156086904,0.313377296680171,2.30497198432071,10.0642836147073,1.40899970605902,1.63589245221898
2020-03-18,78,Norway,NOR,5421242,106.714285714286,0.428571428571429,2792.5,87,3,6827,3.8214605448267,0.515103365612529,1.96844718819573,1.60479831005515,1.25930552445362,1.56312122036452
2020-03-18,78,Portugal,PRT,10196707,31.6428571428571,0.142857142857143,894.071428571429,0,1,2458,3.53918670607973,0.0876823692758288,0.310324275698587,0,0.241058216147625,1.28734162501453
2020-03-18,78,Russia,RUS,145934460,10.2857142857143,0,6138.8,33,0,10247,0.167552523061743,0.0420654586997478,0.0070481737388923,0.0226128907456128,0.0702164519606952,0.10037781092724
2020-03-18,78,Slovenia,SVN,2078932,19.6428571428571,0.0714285714285714,953.5,0,0,1026,2.06007940669713,0.458648960139148,0.944853277685713,0,0.493522635661003,1.91450849345586
2020-03-19,79,Belgium,BEL,11589616,124.642857142857,1.5,1589.78571428571,309,7,3395,7.84023003998742,0.13717328635269,1.07547012034615,2.66617979405012,0.292934640802594,3.67136545339785
2020-03-19,79,Canada,CAN,37742157,54.5,0.642857142857143,7934,143,1,12305,0.686917065792791,0.210215860211699,0.144400861879728,0.378886665115616,0.326028000996339,0.442909386428281
2020-03-19,79,Denmark,DNK,5792203,86.7142857142857,0.428571428571429,747.214285714286,109,2,1848,11.6050090813498,0.12900346996027,1.49708644041457,1.88184012197086,0.319049591321299,4.69233147804576
2020-03-19,79,Hungary,HUN,9660350,5.07142857142857,0.0714285714285714,171.272727272727,15,0,519,2.96102517440097,0.0177294536194576,0.0524973584955884,0.155273877240473,0.0537247615252035,0.977153867327278
2020-03-19,79,Iceland,ISL,341250,21.1428571428571,0.0714285714285714,630.142857142857,80,0,1311,3.35524824302879,1.8465724751439,6.19570905285191,23.4432234432234,3.84175824175824,1.61272747085104
2020-03-19,79,India,IND,1380004385,11.7142857142857,0.285714285714286,191,38,1,191,6.13313388182498,0.000138405357313412,0.000848858586364978,0.00275361443869615,0.000138405357313412,6.13313388182498
2020-03-19,79,Ireland,IRL,4937796,39.3571428571429,0.214285714285714,946,265,1,946,4.16037450921172,0.191583451402205,0.797058907600534,5.36676687331757,0.191583451402205,4.16037450921172
2020-03-19,79,Luxembourg,LUX,625976,23.8571428571429,0.285714285714286,270.833333333333,132,2,901,8.80879120879121,0.432657695076702,3.81119130080752,21.0870704308152,1.43935230743671,2.64785159346758
